"","x"
"1382",4474
"1383",4478
"1384",4481
"1385",4483
"1386",4492
"1387",4508
"1388",4510
"1389",4514
"1390",4516
"1391",4518
"1392",4519
"1393",4520
"1394",4523
"1395",4524
"1396",4525
"1397",4527
"1398",4528
"1399",4529
"1400",4533
"1401",4538
"1402",4539
"1403",4540
"1404",4541
"1405",4545
"1406",4546
"1407",4549
"1408",4552
"1409",4554
"1410",4556
"1411",4557
"1412",4559
"1413",4560
"1414",4562
"1415",4563
"1416",4564
"1417",4565
"1418",4566
"1419",4568
"1420",4573
"1421",4574
"1422",4575
"1423",4581
"1424",4587
"1425",4588
"1426",4589
"1427",4591
"1428",4592
"1429",4593
"1430",4595
"1431",4596
"1432",4597
"1433",4598
"1434",4599
"1435",4600
"1436",4602
"1437",4603
"1438",4607
"1439",4610
"1440",4611
"1441",4613
"1442",4616
"1443",4618
"1444",4619
"1445",4633
"1446",4635
"1447",4636
"1448",4637
"1449",4641
"1450",4642
"1451",4647
"1452",4649
"1453",4652
"1454",4656
"1455",4662
"1456",4663
"1457",4664
"1458",4670
"1459",4672
"1460",4673
"1461",4674
"1462",4675
"1463",4677
"1464",4681
"1465",4684
"1466",4685
"1467",4688
"1468",4689
"1469",4692
"1470",4693
"1471",4694
"1472",4695
"1473",4696
"1474",4699
"1475",4707
"1476",4711
"1477",4713
"1478",4714
"1479",4717
"1480",4724
"1481",4725
"1482",4728
"1483",4730
"1484",4731
"1485",4733
"1486",4734
"1487",4735
"1488",4736
"1489",4742
"1490",4743
"1491",4746
"1492",4747
"1493",4749
"1494",4751
"1495",4769
"1496",4770
"1497",4773
"1498",4775
"1499",4776
"1500",4780
"1501",4783
"1502",4786
"1503",4788
"1504",4793
"1505",4794
"1506",4795
"1507",4798
"1508",4799
"1509",4803
"1510",4805
"1511",4808
"1512",4810
"1513",4811
"1514",4812
"1515",4813
"1516",4816
"1517",4820
"1518",4823
"1519",4824
"1520",4825
"1521",4828
"1522",4830
"1523",4840
"1524",4844
"1525",4846
"1526",4849
"1527",4856
"1528",4859
"1529",4866
"1530",4875
"1531",4908
"1532",4909
"1533",4911
"1534",4912
"1535",4917
"1536",4919
"1537",4922
"1538",4924
"1539",4926
"1540",4927
"1541",4930
"1542",4935
"1543",4938
"1544",4940
"1545",4949
"1546",4951
"1547",4953
"1548",4954
"1549",4955
"1550",4957
"1551",4958
"1552",4960
"1553",4961
"1554",4966
"1555",4967
"1556",4968
"1557",4969
"1558",4971
"1559",4972
"1560",4973
"1561",4978
"1562",4983
"1563",4992
"1564",4994
"1565",4999
"1566",5001
"1567",5002
"1568",5003
"1569",5006
"1570",5011
"1571",5017
"1572",5018
"1573",5021
"1574",5023
"1575",5026
"1576",5030
"1577",5031
"1578",5032
"1579",5035
"1580",5038
"1581",5039
"1582",5042
"1583",5045
"1584",5047
"1585",5063
"1586",5069
"1587",5076
"1588",5077
"1589",5078
"1590",5090
"1591",5091
"1592",5092
"1593",5101
"1594",5102
"1595",5105
"1596",5106
"1597",5109
"1598",5110
"1599",5111
"1600",5113
"1601",5115
"1602",5116
"1603",5117
"1604",5121
"1605",5125
"1606",5126
"1607",5129
"1608",5135
"1609",5139
"1610",5147
"1611",5149
"1612",5154
"1613",5163
"1614",5165
"1615",5170
"1616",5171
"1617",5177
"1618",5180
"1619",5184
"1620",5187
"1621",5190
"1622",5194
"1623",5207
"1624",5208
"1625",5210
"1626",5212
"1627",5220
"1628",5221
"1629",5225
"1630",5229
"1631",5230
"1632",5232
"1633",5233
"1634",5238
"1635",5243
"1636",5249
"1637",5252
"1638",5254
"1639",5256
"1640",5257
"1641",5261
"1642",5284
"1643",5286
"1644",5290
"1645",5296
"1646",5303
"1647",5305
"1648",5320
"1649",5324
"1650",5325
"1651",5326
"1652",5327
"1653",5336
"1654",5341
"1655",5344
"1656",5349
"1657",5351
"1658",5361
"1659",5370
"1660",5373
"1661",5374
"1662",5380
"1663",5391
"1664",5392
"1665",5397
"1666",5399
"1667",5407
"1668",5408
"1669",5415
"1670",5422
"1671",5427
"1672",5435
"1673",5436
"1674",5439
"1675",5442
"1676",5444
"1677",5447
"1678",5449
"1679",5458
"1680",5470
"1681",5476
"1682",5481
"1683",5486
"1684",5492
"1685",5495
"1686",5498
"1687",5502
"1688",5513
"1689",5514
"1690",5518
"1691",5519
"1692",5521
"1693",5528
"1694",5541
"1695",5543
"1696",5547
"1697",5551
"1698",5553
"1699",5555
"1700",5556
"1701",5558
"1702",5560
"1703",5564
"1704",5573
"1705",5574
"1706",5576
"1707",5578
"1708",5581
"1709",5582
"1710",5583
"1711",5584
"1712",5585
"1713",5588
"1714",5590
"1715",5593
"1716",5595
"1717",5596
"1718",5598
"1719",5599
"1720",5603
"1721",5605
"1722",5606
"1723",5608
"1724",5611
"1725",5612
"1726",5616
"1727",5617
"1728",5618
"1729",5619
"1730",5620
"1731",5623
"1732",5631
"1733",5632
"1734",5633
"1735",5639
"1736",5640
"1737",5644
"1738",5646
"1739",5650
"1740",5651
"1741",5652
"1742",5655
"1743",5660
"1744",5666
"1745",5667
"1746",5668
"1747",5669
"1748",5670
"1749",5671
"1750",5675
"1751",5677
"1752",5678
"1753",5681
"1754",5682
"1755",5683
"1756",5686
"1757",5687
"1758",5688
"1759",5689
"1760",5692
"1761",5696
"1762",5707
"1763",5712
"1764",5716
"1765",5719
"1766",5720
"1767",5721
"1768",5723
"1769",5725
"1770",5726
"1771",5729
"1772",5731
"1773",5734
"1774",5736
"1775",5737
"1776",5738
"1777",5742
"1778",5744
"1779",5747
"1780",5748
"1781",5751
"1782",5752
"1783",5755
"1784",5759
"1785",5760
"1786",5761
"1787",5762
"1788",5763
"1789",5766
"1790",5770
"1791",5771
"1792",5778
"1793",5780
"1794",5781
"1795",5784
"1796",5787
"1797",5791
"1798",5792
"1799",5793
"1800",5795
"1801",5796
"1802",5798
"1803",5800
"1804",5801
"1805",5802
"1806",5804
"1807",5806
"1808",5807
"1809",5808
"1810",5810
"1811",5819
"1812",5823
"1813",5825
"1814",5827
"1815",5830
"1816",5831
"1817",5833
"1818",5838
"1819",5839
"1820",5840
"1821",5844
"1822",5845
"1823",5849
"1824",5852
"1825",5853
"1826",5862
"1827",5875
"1828",5879
"1829",5880
"1830",5881
"1831",5885
"1832",5889
"1833",5896
"1834",5914
"1835",5917
"1836",5923
"1837",5926
"1838",5931
"1839",5933
"1840",5934
"1841",5936
"1842",5938
"1843",5945
"1844",5950
"1845",5956
"1846",5959
"1847",5963
"1848",5976
"1849",5978
"1850",5991
"1851",5998
"1852",6000
"1853",6002
"1854",6003
"1855",6006
"1856",6007
"1857",6010
"1858",6014
"1859",6017
"1860",6023
"1861",6024
"1862",6030
"1863",6036
"1864",6044
"1865",6045
"1866",6058
"1867",6062
"1868",6071
"1869",6075
"1870",6078
"1871",6081
"1872",6086
"1873",6088
"1874",6090
"1875",6096
"1876",6099
"1877",6101
"1878",6105
"1879",6108
"1880",6110
"1881",6114
"1882",6116
"1883",6119
"1884",6121
"1885",6122
"1886",6129
"1887",6130
"1888",6131
"1889",6132
"1890",6137
"1891",6138
"1892",6139
"1893",6140
"1894",6145
"1895",6149
