UniProt,median.K
Q8C8R3,0.1754885
Q8CAK1,0.0390135
Q8CAQ8,0.032651
Q8CC21,0.295605
Q8CC35,0.073926
Q8CC86,0.046948
Q8CC88,0.066968
Q8CDN6,0.1792725
Q8CEE7,0.095776
Q8CG76,0.037915
Q8CGB6,0.2327395
Q8CGC7,0.140454
Q8CGK3,0.052258
Q8CGY6,0.2887695
Q8CHP8,0.099622
Q8CHS7,0.1233645
Q8CHT0,0.028455
Q8CI51,0.080945
Q8CI94,0.1265995
Q8CIB5,0.100537
Q8CIE6,0.2819335
Q8CIN4,0.225293
Q8CIZ8,0.2364015
Q8JZN5,0.0304995
Q8JZN7,0.176709
Q8JZQ2,0.064404
Q8JZQ9,0.153027
Q8K010,0.15022
Q8K0D5,0.194653
Q8K0E8,1.085156
Q8K0L0,1.036328
Q8K0U4,0.080273
Q8K0Z7,0.090375
Q8K157,0.059521
Q8K183,0.0756345
Q8K1B8,0.374219
Q8K1M6,0.096875
Q8K1N1,0.149609
Q8K1Z0,0.0493895
Q8K212,0.120068
Q8K215,0.027173
Q8K2B3,0.046887
Q8K2C6,0.041608
Q8K2C9,0.143506
Q8K2I1,0.168164
Q8K2I3,0.548047
Q8K2Y7,0.0462465
Q8K310,0.2890135
Q8K370,0.036145
Q8K3C3,0.12959
Q8K3J1,0.040784
Q8K3W2,0.3166015
Q8K411,0.060315
Q8K4F5,0.037244
Q8K4G1,0.078931
Q8K4G5,0.098462
Q8K4L3,0.2576415
Q8K4Z3,0.069073
Q8K4Z5,0.261426
Q8N7N5,0.745313
Q8QZR5,0.0978515
Q8QZS1,0.03526
Q8QZT1,0.0393795
Q8QZY1,0.183545
Q8R010,0.1728025
Q8R016,0.099011
Q8R081,0.113477
Q8R086,0.053479
Q8R0F8,0.081128
Q8R0N6,0.1529055
Q8R0P4,0.093152
Q8R0Y8,0.017468
Q8R104,0.073437
Q8R123,0.079236
Q8R127,0.037091
Q8R146,0.120923
Q8R164,0.035321
Q8R1B4,0.181836
Q8R1G2,0.070447
Q8R1I1,0.035443
Q8R1Q8,0.150952
Q8R1S0,0.0348325
Q8R2G4,0.131787
Q8R2H9,0.119092
Q8R2Q4,0.1217775
Q8R2Y2,0.211011
Q8R2Z5,0.0651065
Q8R361,0.846875
Q8R3B1,0.129346
Q8R3F5,0.078931
Q8R404,0.034558
Q8R4N0,0.044293
Q8R4R6,0.054944
Q8R4S0,0.2198
Q8R574,0.064526
Q8R5J9,0.157422
Q8R5L3,0.409375
Q8VBT1,0.535352
Q8VBT9,0.1811035
Q8VBV7,0.0901615
Q8VBW6,0.113843
Q8VCA8,0.089429
Q8VCF0,0.122876
Q8VCI5,0.3910645
Q8VCM7,1.0177735
Q8VCR7,0.078076
Q8VCT3,0.089185
Q8VCT4,0.177441
Q8VCW8,0.082593
Q8VD26,0.034741
Q8VD75,0.278516
Q8VDC0,0.061841
Q8VDC1,1.028516
Q8VDD5,0.197705
Q8VDG5,0.058667
Q8VDJ3,0.251172
Q8VDM4,0.1631595
Q8VDM6,0.361523
Q8VDN2,0.056622
Q8VDQ1,0.1332825
Q8VDT9,0.0743835
Q8VE22,0.079419
Q8VE38,0.064343
Q8VE62,0.186475
Q8VE88,0.156445
Q8VE95,0.0371215
Q8VEE1,0.1609615
Q8VEH6,0.143018
Q8VEJ9,0.449414
Q8VEK3,0.197583
Q8VEM8,0.034497
Q8VH51,0.353589
Q8VHL1,0.217969
Q8VHX6,0.140698
Q8VHY0,0.1967895
Q8VIJ6,0.1601685
Q91UZ5,0.081738
Q91V01,0.22627
Q91V12,0.040723
Q91V41,0.137891
Q91V64,0.097852
Q91V92,0.132764
Q91VC3,0.440625
Q91VD9,0.0386475
Q91VF2,0.118237
Q91VI7,0.135937
Q91VJ4,0.138867
Q91VK1,0.263867
Q91VM9,0.036694
Q91VR2,0.0278825
Q91VR5,0.1680415
Q91VS7,0.065747
Q91VT4,0.032178
Q91VW3,0.075635
Q91VW5,0.903516
Q91W50,0.487988
Q91W89,0.091992
Q91W90,0.131665
Q91WD5,0.0436215
Q91WJ8,31.3
Q91WK1,0.054639
Q91WK2,0.28291
Q91WK5,0.041089
Q91WQ3,0.111218
Q91WS0,0.0369535
Q91WU5,0.0954715
