ID	t	A0	m0	m1	m2	m3	m4	m5	notFoundBySE
5804	5.00000	0.462630	0.462630	0.392832	0.140980	0.003557	0.000000	0.000000	
5804	7.00000	0.428983	0.428983	0.346718	0.178077	0.036031	0.010191	0.000000	
5805	4.00000	0.281240	0.281240	0.421323	0.186488	0.098367	0.012583	0.000000	
5806	5.00000	0.543734	0.543734	0.364861	0.085250	0.006156	0.000000	0.000000	
5807	2.00000	0.466081	0.466081	0.358197	0.154509	0.021213	0.000000	0.000000	
5807	8.00000	0.367648	0.367648	0.372962	0.192492	0.057755	0.009142	0.000000	
5807	14.0000	0.324976	0.324976	0.305734	0.161693	0.075257	0.033104	0.099237	
5808	0.00000	0.420758	0.420758	0.334202	0.167786	0.058915	0.018339	0.000000	
5808	1.00000	0.407064	0.407064	0.339675	0.169419	0.066072	0.017769	0.000000	
5808	2.00000	0.411906	0.411906	0.335608	0.166808	0.065814	0.019863	0.000000	
5808	3.00000	0.382184	0.382184	0.341353	0.177389	0.069972	0.021643	0.007459	
5808	4.00000	0.371786	0.371786	0.341456	0.181269	0.073927	0.024844	0.006717	
5808	5.00000	0.360408	0.360408	0.338151	0.188208	0.079686	0.025368	0.008178	
5808	6.00000	0.335008	0.335008	0.339517	0.193896	0.088001	0.032659	0.010920	
5808	7.00000	0.331481	0.331481	0.345702	0.197216	0.086555	0.029393	0.009654	
5808	8.00000	0.323703	0.323703	0.341692	0.204368	0.088539	0.031462	0.010237	
5808	9.00000	0.315816	0.315816	0.346485	0.208163	0.089397	0.030301	0.009838	
5808	10.0000	0.316562	0.316562	0.346320	0.203080	0.093261	0.030624	0.010152	
5808	11.0000	0.308403	0.308403	0.341275	0.211209	0.093581	0.034332	0.011201	
5808	12.0000	0.303940	0.303940	0.344143	0.207011	0.096777	0.036071	0.012058	
5808	13.0000	0.293010	0.293010	0.343125	0.217854	0.098770	0.035193	0.012048	
5808	14.0000	0.293601	0.293601	0.330324	0.214971	0.101061	0.044940	0.015103	
5809	0.00000	0.414086	0.414086	0.334310	0.195751	0.055852	0.000000	0.000000	
5810	0.00000	0.431817	0.431817	0.438467	0.129716	0.000000	0.000000	0.000000	
5810	3.00000	0.319473	0.319473	0.408779	0.184887	0.086862	0.000000	0.000000	
5810	5.00000	0.388020	0.388020	0.349543	0.081939	0.145685	0.034813	0.000000	
5810	7.00000	0.260415	0.260415	0.253138	0.198112	0.229114	0.027392	0.029012	
5810	8.00000	0.212779	0.212779	0.374446	0.205567	0.193489	0.013720	0.000000	
5810	10.0000	0.441927	0.441927	0.259028	0.067234	0.231811	0.000000	0.000000	
5810	14.0000	0.209918	0.209918	0.277899	0.258961	0.253223	0.000000	0.000000	
5811	0.00000	0.580802	0.580802	0.266743	0.147343	0.005113	0.000000	0.000000	
5811	2.00000	0.554010	0.554010	0.277731	0.098159	0.045520	0.024579	0.000000	
5811	3.00000	0.491038	0.491038	0.257186	0.099002	0.076307	0.037627	0.025479	
5811	5.00000	0.527858	0.527858	0.318681	0.118246	0.033293	0.001922	0.000000	
5811	7.00000	0.335382	0.335382	0.224618	0.086652	0.024378	0.165341	0.110072	
5812	2.00000	0.134742	0.134742	0.312187	0.323213	0.175294	0.054564	0.000000	
5812	3.00000	0.161585	0.161585	0.279310	0.273619	0.147180	0.089372	0.048934	
5812	5.00000	0.0982482	0.098248	0.258696	0.264291	0.228176	0.123405	0.027184	
5813	0.00000	0.545107	0.545107	0.303367	0.111913	0.032042	0.007570	0.000000	
5813	1.00000	0.540028	0.540028	0.308369	0.111947	0.031821	0.007835	0.000000	
5813	2.00000	0.531654	0.531654	0.311688	0.115163	0.033873	0.007621	0.000000	
5813	3.00000	0.514516	0.514516	0.318470	0.121271	0.036830	0.008913	0.000000	
5813	4.00000	0.500973	0.500973	0.324896	0.127267	0.037856	0.009007	0.000000	
5813	5.00000	0.478202	0.478202	0.333302	0.135858	0.042655	0.009983	0.000000	
5813	6.00000	0.467721	0.467721	0.335025	0.139993	0.045405	0.011856	0.000000	
5813	7.00000	0.441502	0.441502	0.340337	0.155539	0.049827	0.012796	0.000000	
5813	8.00000	0.441641	0.441641	0.345107	0.150753	0.049151	0.013348	0.000000	
5813	9.00000	0.423363	0.423363	0.348559	0.159574	0.053776	0.014729	0.000000	
5813	10.0000	0.422893	0.422893	0.351742	0.156852	0.053880	0.014633	0.000000	
5813	11.0000	0.419843	0.419843	0.350675	0.158585	0.054622	0.016275	0.000000	
5813	12.0000	0.406508	0.406508	0.355179	0.164230	0.057756	0.016327	0.000000	
5813	13.0000	0.399475	0.399475	0.354749	0.170484	0.058557	0.016734	0.000000	
5813	14.0000	0.391614	0.391614	0.355813	0.175600	0.060531	0.016441	0.000000	
5814	0.00000	0.376465	0.376465	0.366285	0.174823	0.064182	0.018245	0.000000	
5815	5.00000	0.256418	0.256418	0.316614	0.228231	0.120427	0.073567	0.004743	
5816	0.00000	0.477707	0.477707	0.351469	0.122962	0.038148	0.009714	0.000000	
5816	1.00000	0.262732	0.262732	0.205954	0.085700	0.026755	0.418666	0.000193	
5816	6.00000	0.327237	0.327237	0.311608	0.155495	0.054622	0.150650	0.000389	
5816	8.00000	0.363768	0.363768	0.358129	0.188243	0.065224	0.019374	0.005262	
5816	9.00000	0.341436	0.341436	0.347383	0.189045	0.064129	0.058008	0.000000	
5816	10.0000	0.312531	0.312531	0.353694	0.171167	0.056803	0.101408	0.004397	
5816	12.0000	0.307408	0.307408	0.335296	0.195600	0.078711	0.082985	0.000000	
5816	14.0000	0.317750	0.317750	0.349828	0.197344	0.078935	0.050291	0.005853	
5817	1.00000	0.523649	0.523649	0.327487	0.110787	0.036175	0.001901	0.000000	
5817	2.00000	0.528381	0.528381	0.326866	0.108944	0.029630	0.006180	0.000000	
5817	5.00000	0.492339	0.492339	0.338537	0.126657	0.035135	0.007332	0.000000	
5817	6.00000	0.490136	0.490136	0.332934	0.131775	0.042569	0.002587	0.000000	
5817	7.00000	0.475402	0.475402	0.345276	0.135808	0.035487	0.008026	0.000000	
5817	9.00000	0.458726	0.458726	0.350403	0.143911	0.038196	0.008764	0.000000	
5817	10.0000	0.456196	0.456196	0.350890	0.145320	0.038322	0.009273	0.000000	
5817	11.0000	0.452543	0.452543	0.349810	0.144061	0.044272	0.009313	0.000000	
5817	12.0000	0.455366	0.455366	0.349309	0.147070	0.039216	0.009039	0.000000	
5817	13.0000	0.438719	0.438719	0.357673	0.150502	0.044193	0.008912	0.000000	
5817	14.0000	0.439376	0.439376	0.358435	0.147543	0.044542	0.010104	0.000000	
5818	0.00000	0.564605	0.564605	0.314635	0.097986	0.022773	0.000000	0.000000	
5818	1.00000	0.551229	0.551229	0.320460	0.105611	0.022700	0.000000	0.000000	
5818	3.00000	0.524336	0.524336	0.331601	0.111405	0.028241	0.004417	0.000000	
5818	4.00000	0.510177	0.510177	0.330491	0.122031	0.030831	0.006471	0.000000	
5818	5.00000	0.493235	0.493235	0.340799	0.125779	0.033105	0.007082	0.000000	
5818	7.00000	0.456819	0.456819	0.351616	0.141779	0.040092	0.009693	0.000000	
5818	8.00000	0.444997	0.444997	0.343742	0.153567	0.046264	0.011431	0.000000	
5818	9.00000	0.442324	0.442324	0.349254	0.153849	0.045268	0.009305	0.000000	
5818	10.0000	0.434794	0.434794	0.362032	0.149934	0.044444	0.008795	0.000000	
5818	11.0000	0.432978	0.432978	0.349218	0.158570	0.048743	0.010492	0.000000	
5818	12.0000	0.426513	0.426513	0.353842	0.159094	0.049166	0.011385	0.000000	
5818	13.0000	0.416583	0.416583	0.363186	0.160326	0.047019	0.012886	0.000000	
5819	0.00000	0.504775	0.504775	0.297989	0.181209	0.016027	0.000000	0.000000	
5819	10.0000	0.273710	0.273710	0.301808	0.141909	0.061776	0.093093	0.042427	
5819	11.0000	0.355165	0.355165	0.353144	0.190939	0.085897	0.014855	0.000000	
5819	13.0000	0.293821	0.293821	0.291821	0.172406	0.059333	0.053431	0.026410	
5820	13.0000	0.156002	0.156002	0.576736	0.165640	0.101622	0.000000	0.000000	
5821	0.00000	0.367429	0.367429	0.381918	0.184066	0.031959	0.022977	0.011651	
5821	1.00000	0.439042	0.439042	0.310413	0.157761	0.075011	0.017773	0.000000	
5821	2.00000	0.361169	0.361169	0.353687	0.203473	0.074099	0.007573	0.000000	
5821	3.00000	0.362928	0.362928	0.333115	0.171653	0.082650	0.037201	0.012452	
5821	4.00000	0.398816	0.398816	0.361259	0.167629	0.072300	-0.000004	0.000000	
5821	5.00000	0.351457	0.351457	0.303684	0.202745	0.106273	0.033102	0.002740	
5821	6.00000	0.318965	0.318965	0.416977	0.204096	0.052946	0.007016	0.000000	
5821	7.00000	0.305878	0.305878	0.333581	0.203266	0.114410	0.029083	0.013782	
5821	8.00000	0.460222	0.460222	0.296929	0.143884	0.060699	0.028363	0.009903	
5821	9.00000	0.283374	0.283374	0.358796	0.228268	0.093964	0.032498	0.003099	
5821	10.0000	0.278049	0.278049	0.351367	0.226436	0.106023	0.038125	0.000000	
5821	11.0000	0.290282	0.290282	0.279378	0.241682	0.109333	0.056399	0.022536	
5821	13.0000	0.275598	0.275598	0.324271	0.227832	0.110291	0.051988	0.010020	
5822	2.00000	0.593670	0.593670	0.275806	0.078714	0.048049	0.003762	0.000000	
5822	3.00000	0.558374	0.558374	0.277975	0.079640	0.080068	0.003944	0.000000	
5822	4.00000	0.310834	0.310834	0.400988	0.044829	0.242501	0.000848	0.000000	
5822	5.00000	0.561232	0.561232	0.308720	0.092446	0.032864	0.004737	0.000000	
5822	7.00000	0.546020	0.546020	0.321575	0.098428	0.029111	0.004866	0.000000	
5822	9.00000	0.280190	0.280190	0.172046	0.086539	0.183907	0.029189	0.081021	
5822	10.0000	0.228064	0.228064	0.157790	0.106959	0.183163	0.058720	0.077216	
5822	13.0000	0.333211	0.333211	0.236218	0.078766	0.345937	0.005868	0.000000	
5823	0.00000	0.441070	0.441070	0.346179	0.163749	0.047188	0.001813	0.000000	
5823	1.00000	0.311407	0.311407	0.238974	0.116685	0.170123	0.102149	0.048531	
5823	2.00000	0.294583	0.294583	0.228313	0.118234	0.177311	0.116118	0.055678	
5823	3.00000	0.234820	0.234820	0.195580	0.092038	0.228505	0.146181	0.073437	
5823	5.00000	0.304762	0.304762	0.292813	0.139177	0.130616	0.078909	0.038721	
5823	6.00000	0.105900	0.105900	0.109776	0.058720	0.308146	0.247335	0.131440	
5823	9.00000	0.324378	0.324378	0.313505	0.196764	0.098497	0.050724	0.016131	
5823	10.0000	0.310892	0.310892	0.327631	0.184496	0.090997	0.055239	0.022698	
5823	11.0000	0.302946	0.302946	0.318483	0.192943	0.090904	0.061036	0.025756	
5823	12.0000	0.0782539	0.078254	0.050452	0.039757	0.007519	0.026977	0.019382	
5823	13.0000	0.314207	0.314207	0.335364	0.186727	0.097401	0.040580	0.023886	
5824	2.00000	0.233868	0.233868	0.289268	0.234694	0.137752	0.066647	0.028847	
5824	3.00000	0.201324	0.201324	0.297938	0.244693	0.145536	0.074824	0.031624	
5824	4.00000	0.185549	0.185549	0.288161	0.227250	0.158217	0.082588	0.037644	
5824	7.00000	0.157519	0.157519	0.261115	0.232842	0.182179	0.096566	0.048046	
5824	8.00000	0.156554	0.156554	0.245518	0.245741	0.180620	0.096712	0.047488	
5824	9.00000	0.132350	0.132350	0.244611	0.263785	0.183552	0.098402	0.051833	
5824	11.0000	0.111105	0.111105	0.225196	0.269320	0.186276	0.114692	0.059041	
5824	12.0000	0.108558	0.108558	0.242707	0.254600	0.182918	0.116873	0.054405	
5824	13.0000	0.120544	0.120544	0.223613	0.253382	0.193421	0.113684	0.058765	
5824	14.0000	0.120824	0.120824	0.240849	0.246060	0.195435	0.113860	0.054979	
5825	0.00000	0.413010	0.413010	0.286279	0.225197	0.065839	0.009676	0.000000	
5825	1.00000	0.334318	0.334318	0.311379	0.208527	0.095098	0.038376	0.012302	
5825	2.00000	0.254222	0.254222	0.308143	0.237143	0.129173	0.054639	0.015558	
5825	3.00000	0.224787	0.224787	0.300926	0.240631	0.146900	0.059949	0.024119	
5825	4.00000	0.276890	0.276890	0.329931	0.222848	0.112826	0.045546	0.011959	
5825	5.00000	0.192827	0.192827	0.284832	0.258836	0.159926	0.074992	0.025856	
5825	6.00000	0.210372	0.210372	0.302973	0.247827	0.141949	0.068970	0.026380	
5825	7.00000	0.205409	0.205409	0.296538	0.241829	0.149556	0.069081	0.028103	
5825	8.00000	0.199501	0.199501	0.303749	0.247337	0.150994	0.069452	0.026230	
5825	9.00000	0.207303	0.207303	0.288032	0.245178	0.146795	0.073130	0.030131	
5825	10.0000	0.193852	0.193852	0.285929	0.249606	0.153739	0.076483	0.030765	
5825	11.0000	0.186396	0.186396	0.293949	0.259732	0.147953	0.077965	0.030100	
5825	12.0000	0.180234	0.180234	0.320263	0.250123	0.150997	0.066200	0.032184	
5825	13.0000	0.176815	0.176815	0.289860	0.250219	0.157381	0.082200	0.033385	
5825	14.0000	0.187271	0.187271	0.286180	0.243519	0.164010	0.076562	0.031856	
5826	1.00000	0.615665	0.615665	0.266032	0.091816	0.026486	0.000000	0.000000	
5826	2.00000	0.727279	0.727279	0.204902	0.045090	0.022729	0.000000	0.000000	
5826	3.00000	0.584540	0.584540	0.273133	0.081159	0.059443	0.001725	0.000000	
5826	5.00000	0.634008	0.634008	0.301648	0.046651	0.017693	0.000000	0.000000	
5826	7.00000	0.531236	0.531236	0.326920	0.106625	0.031549	0.003671	0.000000	
5826	8.00000	0.542012	0.542012	0.332203	0.117946	0.007838	0.000000	0.000000	
5826	9.00000	0.511925	0.511925	0.333116	0.116457	0.030896	0.007607	0.000000	
5826	10.0000	0.503135	0.503135	0.337771	0.120027	0.031755	0.007313	0.000000	
5826	12.0000	0.508253	0.508253	0.345258	0.139680	0.006809	0.000000	0.000000	
5826	14.0000	0.481829	0.481829	0.342349	0.126609	0.042203	0.007010	0.000000	
5827	0.00000	0.542220	0.542220	0.408350	0.049430	0.000000	0.000000	0.000000	
5827	7.00000	0.197695	0.197695	0.485738	0.153272	0.163295	0.000000	0.000000	
5828	1.00000	0.608129	0.608129	0.291765	0.082978	0.017129	0.000000	0.000000	
5828	2.00000	0.603716	0.603716	0.294647	0.080791	0.020846	0.000000	0.000000	
5828	3.00000	0.583214	0.583214	0.295345	0.097063	0.024378	0.000000	0.000000	
5828	4.00000	0.553142	0.553142	0.318304	0.104091	0.024464	0.000000	0.000000	
5828	5.00000	0.530974	0.530974	0.306469	0.111019	0.026708	0.024830	0.000000	
5828	6.00000	0.481580	0.481580	0.306903	0.109617	0.025534	0.059968	0.016398	
5828	7.00000	0.481965	0.481965	0.305182	0.117446	0.032369	0.047759	0.015278	
5828	8.00000	0.485263	0.485263	0.346946	0.128074	0.033592	0.006125	0.000000	
5828	9.00000	0.476427	0.476427	0.356023	0.126062	0.036559	0.004928	0.000000	
5828	10.0000	0.459448	0.459448	0.344001	0.153546	0.038790	0.004216	0.000000	
5828	12.0000	0.448689	0.448689	0.365233	0.140138	0.039165	0.006775	0.000000	
5828	13.0000	0.444561	0.444561	0.356184	0.143898	0.043711	0.011646	0.000000	
5828	14.0000	0.434205	0.434205	0.362844	0.145840	0.045192	0.011919	0.000000	
5829	0.00000	0.296250	0.296250	0.336498	0.222083	0.098487	0.036022	0.010659	
5829	1.00000	0.282597	0.282597	0.338286	0.223655	0.105666	0.037032	0.012763	
5829	2.00000	0.256540	0.256540	0.348821	0.230930	0.109801	0.044010	0.009898	
5829	3.00000	0.249820	0.249820	0.330331	0.236703	0.121674	0.046782	0.014691	
5829	4.00000	0.235748	0.235748	0.330119	0.238225	0.129558	0.050283	0.016068	
5829	5.00000	0.222446	0.222446	0.308455	0.245045	0.138810	0.058405	0.021642	
5829	6.00000	0.202686	0.202686	0.306291	0.254704	0.141993	0.063664	0.025149	
5829	7.00000	0.188387	0.188387	0.294781	0.259105	0.154196	0.068256	0.027902	
5829	8.00000	0.176211	0.176211	0.291624	0.258905	0.159830	0.073247	0.030874	
5829	9.00000	0.167966	0.167966	0.289966	0.265164	0.160722	0.076907	0.029625	
5829	10.0000	0.167922	0.167922	0.283141	0.259906	0.166693	0.080764	0.029733	
5829	11.0000	0.159035	0.159035	0.276614	0.266970	0.170910	0.081069	0.034059	
5829	12.0000	0.152653	0.152653	0.278165	0.265671	0.170248	0.082909	0.037864	
5829	13.0000	0.152940	0.152940	0.267164	0.268082	0.170211	0.086059	0.036768	
5829	14.0000	0.145028	0.145028	0.282265	0.262436	0.172033	0.088514	0.035972	
5830	0.00000	0.394897	0.394897	0.345119	0.176607	0.063825	0.019552	0.000000	
5830	1.00000	0.399814	0.399814	0.383838	0.162828	0.043153	0.010367	0.000000	
5830	2.00000	0.368964	0.368964	0.333805	0.245660	0.039917	0.011654	0.000000	
5830	3.00000	0.454296	0.454296	0.342426	0.192536	0.010742	0.000000	0.000000	
5830	4.00000	0.390404	0.390404	0.372977	0.169560	0.057005	0.010053	0.000000	
5830	5.00000	0.386571	0.386571	0.385302	0.228127	0.000000	0.000000	0.000000	
5830	6.00000	0.349658	0.349658	0.361398	0.224769	0.036655	0.027521	0.000000	
5830	7.00000	0.273011	0.273011	0.355823	0.261576	0.059681	0.040955	0.008954	
5830	8.00000	0.277137	0.277137	0.329354	0.220190	0.089322	0.079176	0.004821	
5830	9.00000	0.293875	0.293875	0.294043	0.224916	0.093107	0.094648	-0.000588	
5830	10.0000	0.162389	0.162389	0.170360	0.154582	0.052202	0.460467	0.000000	
5830	12.0000	0.402363	0.402363	0.337864	0.259773	0.000000	0.000000	0.000000	
5831	0.00000	0.585805	0.585805	0.296237	0.090256	0.027702	0.000000	0.000000	
5831	1.00000	0.558835	0.558835	0.304575	0.100862	0.033008	0.002719	0.000000	
5831	2.00000	0.550904	0.550904	0.322042	0.111424	0.015630	0.000000	0.000000	
5831	5.00000	0.562748	0.562748	0.322382	0.114541	0.000330	0.000000	0.000000	
5831	7.00000	0.540925	0.540925	0.333244	0.111970	0.013862	0.000000	0.000000	
5831	8.00000	0.496768	0.496768	0.316981	0.120530	0.045629	0.020092	0.000000	
5831	9.00000	0.466773	0.466773	0.330066	0.125493	0.041061	0.034187	0.002420	
5831	10.0000	0.481184	0.481184	0.306321	0.115850	0.043845	0.046729	0.006071	
5832	0.00000	0.440476	0.440476	0.255381	0.284567	0.019576	0.000000	0.000000	
5832	8.00000	0.379144	0.379144	0.322806	0.244943	0.039895	0.013213	0.000000	
5833	2.00000	0.456079	0.456079	0.543921	0.000000	0.000000	0.000000	0.000000	
5833	3.00000	0.296997	0.296997	0.398783	0.227610	0.076610	0.000000	0.000000	
5833	5.00000	0.305062	0.305062	0.389109	0.208593	0.096174	0.001062	0.000000	
5833	7.00000	0.256803	0.256803	0.342727	0.293565	0.106905	0.000000	0.000000	
5833	10.0000	0.182942	0.182942	0.360055	0.322249	0.134754	0.000000	0.000000	
5834	6.00000	0.496862	0.496862	0.341791	0.049706	0.062257	0.031806	0.017578	
5835	6.00000	0.310289	0.310289	0.283916	0.210820	0.134051	0.034891	0.021537	
5836	14.0000	0.449874	0.449874	0.317562	0.136295	0.033989	0.061523	0.000758	
5837	14.0000	0.458104	0.458104	0.382531	0.121572	0.031481	0.006312	0.000000	
5838	10.0000	0.293277	0.293277	0.162911	0.179040	0.030874	0.320876	0.013021	
5839	10.0000	0.338804	0.338804	0.221719	0.271970	0.072322	0.095185	0.000000	
5840	8.00000	0.370626	0.370626	0.387316	0.177455	0.055765	0.008837	0.000000	
5841	8.00000	0.453462	0.453462	0.362340	0.161863	0.022334	0.000000	0.000000	
5842	7.00000	0.256773	0.256773	0.332933	0.262819	0.093463	0.050755	0.003258	
5843	2.00000	0.630556	0.630556	0.291521	0.062966	0.014957	0.000000	0.000000	
5844	5.00000	0.592294	0.592294	0.301852	0.088629	0.017225	0.000000	0.000000	
5845	0.00000	0.529227	0.529227	0.247070	0.111084	0.094856	0.017763	0.000000	
5845	3.00000	0.511132	0.511132	0.338867	0.104283	0.031293	0.014425	0.000000	
5845	5.00000	0.485674	0.485674	0.349343	0.126005	0.038978	0.000000	0.000000	
5845	6.00000	0.660863	0.660863	0.263112	0.072158	0.003867	0.000000	0.000000	
5845	7.00000	0.506415	0.506415	0.346607	0.118905	0.028073	0.000000	0.000000	
5845	9.00000	0.456671	0.456671	0.372356	0.135468	0.032799	0.002706	0.000000	
5845	10.0000	0.452217	0.452217	0.366048	0.134096	0.044523	0.003116	0.000000	
5845	12.0000	0.417608	0.417608	0.352863	0.180445	0.046809	0.002275	0.000000	
5845	13.0000	0.435417	0.435417	0.345382	0.152363	0.054760	0.012078	0.000000	
5845	14.0000	0.419667	0.419667	0.380575	0.139653	0.049614	0.010491	0.000000	
5846	2.00000	0.633233	0.633233	0.258694	0.092947	0.015126	0.000000	0.000000	
5846	5.00000	0.630320	0.630320	0.149248	0.218863	0.001570	0.000000	0.000000	
5847	1.00000	0.512417	0.512417	0.324362	0.153386	0.009835	0.000000	0.000000	
5847	8.00000	0.447852	0.447852	0.350419	0.142829	0.058899	0.000000	0.000000	
5847	12.0000	0.426702	0.426702	0.315369	0.211476	0.045806	0.000647	0.000000	
5847	14.0000	0.383826	0.383826	0.370239	0.172999	0.055242	0.017694	0.000000	
5848	10.0000	0.495755	0.495755	0.343259	0.113813	0.033884	0.013288	0.000000	
5849	9.00000	0.542663	0.542663	0.306784	0.085101	0.062417	0.003036	0.000000	
5849	10.0000	0.540697	0.540697	0.302353	0.097978	0.051771	0.007201	0.000000	
5849	12.0000	0.552483	0.552483	0.325830	0.078985	0.040242	0.002461	0.000000	
5849	13.0000	0.561213	0.561213	0.314001	0.101395	0.023391	0.000000	0.000000	
5850	8.00000	0.380165	0.380165	0.399977	0.174664	0.045195	0.000000	0.000000	
5851	0.00000	0.570297	0.570297	0.306793	0.096067	0.026842	0.000000	0.000000	
5851	1.00000	0.545562	0.545562	0.307653	0.120760	0.026025	0.000000	0.000000	
5851	2.00000	0.520455	0.520455	0.319957	0.150719	0.008870	0.000000	0.000000	
5851	3.00000	0.536936	0.536936	0.326455	0.117787	0.018822	0.000000	0.000000	
5851	4.00000	0.536815	0.536815	0.309449	0.116419	0.028580	0.008737	0.000000	
5851	5.00000	0.516211	0.516211	0.339715	0.118486	0.025588	0.000000	0.000000	
5851	6.00000	0.504623	0.504623	0.336823	0.121816	0.030534	0.006204	0.000000	
5851	7.00000	0.494883	0.494883	0.330514	0.132331	0.035648	0.006625	0.000000	
5851	8.00000	0.493509	0.493509	0.339686	0.127791	0.032259	0.006755	0.000000	
5851	9.00000	0.485388	0.485388	0.349397	0.127498	0.033036	0.004681	0.000000	
5851	10.0000	0.478049	0.478049	0.353193	0.130381	0.033435	0.004942	0.000000	
5851	12.0000	0.477010	0.477010	0.346026	0.134512	0.035266	0.007187	0.000000	
5851	13.0000	0.472541	0.472541	0.351547	0.135849	0.034883	0.005180	0.000000	
5851	14.0000	0.474625	0.474625	0.348028	0.129258	0.040233	0.007856	0.000000	
5852	0.00000	0.500576	0.500576	0.306638	0.123136	0.062643	0.007007	0.000000	
5852	1.00000	0.445359	0.445359	0.336674	0.152434	0.056875	0.008658	0.000000	
5852	4.00000	0.445002	0.445002	0.349611	0.149362	0.051212	0.004813	0.000000	
5852	5.00000	0.421962	0.421962	0.353491	0.153609	0.059262	0.011676	0.000000	
5852	6.00000	0.402600	0.402600	0.352287	0.174853	0.050687	0.019572	0.000000	
5852	7.00000	0.406542	0.406542	0.337038	0.160728	0.071726	0.023946	0.000020	
5852	8.00000	0.380545	0.380545	0.362448	0.178515	0.062103	0.016389	0.000000	
5852	9.00000	0.159490	0.159490	0.328553	0.298810	0.152872	0.046573	0.013702	
5852	12.0000	0.250819	0.250819	0.344900	0.252111	0.111537	0.033430	0.007203	
5852	14.0000	0.205358	0.205358	0.303923	0.266187	0.146467	0.054566	0.019053	
5853	8.00000	0.433847	0.433847	0.355665	0.163099	0.045275	0.002114	0.000000	
5853	14.0000	0.447228	0.447228	0.360551	0.148400	0.043822	0.000000	0.000000	
5854	8.00000	0.394657	0.394657	0.373690	0.166854	0.053628	0.011172	0.000000	
5854	12.0000	0.377575	0.377575	0.364537	0.195201	0.048620	0.014066	0.000000	
5854	14.0000	0.343481	0.343481	0.343842	0.175758	0.119029	0.017890	0.000000	
5855	8.00000	0.456025	0.456025	0.354806	0.114688	0.074481	0.000000	0.000000	
5856	0.00000	0.386484	0.386484	0.360771	0.164991	0.070715	0.017039	0.000000	
5856	1.00000	0.335426	0.335426	0.338236	0.196089	0.063790	0.066459	0.000000	
5856	3.00000	0.325961	0.325961	0.370109	0.228956	0.074369	0.000605	0.000000	
5856	5.00000	0.325063	0.325063	0.334276	0.247844	0.087956	0.004861	0.000000	
5856	6.00000	0.296596	0.296596	0.333992	0.226905	0.106582	0.033726	0.002198	
5856	8.00000	0.219752	0.219752	0.312843	0.253325	0.137232	0.067021	0.009827	
5856	14.0000	0.193630	0.193630	0.312277	0.269151	0.168841	0.043111	0.012990	
5857	14.0000	0.567133	0.567133	0.294371	0.122153	0.016343	0.000000	0.000000	
5858	0.00000	0.581589	0.581589	0.294189	0.090221	0.034068	-0.000067	0.000000	
5858	1.00000	0.560786	0.560786	0.295755	0.090087	0.051401	0.001971	0.000000	
5858	2.00000	0.529307	0.529307	0.308033	0.090075	0.047013	0.025572	0.000000	
5858	3.00000	0.534816	0.534816	0.318325	0.105295	0.033169	0.008396	0.000000	
5858	4.00000	0.535489	0.535489	0.327079	0.105065	0.027466	0.004902	0.000000	
5858	5.00000	0.514058	0.514058	0.336043	0.109173	0.034262	0.006465	0.000000	
5858	6.00000	0.518014	0.518014	0.329923	0.115124	0.032743	0.004196	0.000000	
5858	7.00000	0.500627	0.500627	0.330784	0.113774	0.052041	0.002774	0.000000	
5858	8.00000	0.483967	0.483967	0.336314	0.124702	0.050164	0.004853	0.000000	
5858	9.00000	0.498557	0.498557	0.335160	0.119649	0.041607	0.005027	0.000000	
5858	10.0000	0.492665	0.492665	0.344533	0.122536	0.035502	0.004765	0.000000	
5858	11.0000	0.486494	0.486494	0.327107	0.142619	0.041906	0.001874	0.000000	
5858	12.0000	0.466088	0.466088	0.349023	0.134125	0.042917	0.007847	0.000000	
5858	13.0000	0.468407	0.468407	0.354891	0.128178	0.040545	0.007980	0.000000	
5858	14.0000	0.464645	0.464645	0.345490	0.136207	0.043338	0.010321	0.000000	
5859	1.00000	0.594101	0.594101	0.284339	0.121166	0.000394	0.000000	0.000000	
5859	3.00000	0.468077	0.468077	0.343986	0.137611	0.042173	0.008153	0.000000	
5859	5.00000	0.470609	0.470609	0.343346	0.151955	0.031923	0.002168	0.000000	
5859	6.00000	0.480578	0.480578	0.339734	0.141234	0.026123	0.012331	0.000000	
5859	7.00000	0.461922	0.461922	0.337457	0.162196	0.030255	0.008169	0.000000	
5859	10.0000	0.378167	0.378167	0.327004	0.220701	0.072694	0.001434	0.000000	
5859	12.0000	0.394776	0.394776	0.367367	0.209737	0.028855	-0.000736	0.000000	
5859	13.0000	0.419912	0.419912	0.364420	0.149738	0.057313	0.008617	0.000000	
5859	14.0000	0.401544	0.401544	0.356756	0.173927	0.054990	0.012783	0.000000	
5860	1.00000	0.708211	0.708211	0.232753	0.051112	0.007924	0.000000	0.000000	
5860	2.00000	0.745301	0.745301	0.206751	0.042005	0.005943	0.000000	0.000000	
5860	3.00000	0.552624	0.552624	0.316182	0.104699	0.026495	0.000000	0.000000	
5860	4.00000	0.541422	0.541422	0.313650	0.119513	0.025415	0.000000	0.000000	
5860	5.00000	0.519909	0.519909	0.334732	0.111161	0.029741	0.004457	0.000000	
5860	7.00000	0.488772	0.488772	0.347509	0.123750	0.037327	0.002642	0.000000	
5860	8.00000	0.496731	0.496731	0.336333	0.125975	0.032873	0.008088	0.000000	
