"","x"
"1302",3821
"1303",3822
"1304",3823
"1305",3825
"1306",3843
"1307",3848
"1308",3850
"1309",3851
"1310",3853
"1311",3854
"1312",3856
"1313",3857
"1314",3865
"1315",3867
"1316",3868
"1317",3871
"1318",3872
"1319",3873
"1320",3874
"1321",3880
"1322",3882
"1323",3889
"1324",3890
"1325",3891
"1326",3896
"1327",3903
"1328",3904
"1329",3905
"1330",3906
"1331",3907
"1332",3908
"1333",3914
"1334",3921
"1335",3923
"1336",3935
"1337",3938
"1338",3939
"1339",3940
"1340",3941
"1341",3944
"1342",3945
"1343",3946
"1344",3949
"1345",3952
"1346",3953
"1347",3954
"1348",3955
"1349",3957
"1350",3964
"1351",3970
"1352",3975
"1353",3976
"1354",3978
"1355",3981
"1356",3983
"1357",3984
"1358",3985
"1359",3989
"1360",3990
"1361",3992
"1362",3993
"1363",3994
"1364",3999
"1365",4006
"1366",4011
"1367",4015
"1368",4017
"1369",4027
"1370",4031
"1371",4035
"1372",4039
"1373",4041
"1374",4044
"1375",4047
"1376",4049
"1377",4052
"1378",4054
"1379",4056
"1380",4059
"1381",4063
"1382",4068
"1383",4072
"1384",4073
"1385",4074
"1386",4075
"1387",4077
"1388",4078
"1389",4080
"1390",4084
"1391",4085
"1392",4088
"1393",4091
"1394",4092
"1395",4093
"1396",4094
"1397",4098
"1398",4099
"1399",4101
"1400",4102
"1401",4103
"1402",4105
"1403",4106
"1404",4107
"1405",4108
"1406",4109
"1407",4111
"1408",4113
"1409",4114
"1410",4116
"1411",4118
"1412",4121
"1413",4124
"1414",4125
"1415",4126
"1416",4129
"1417",4134
"1418",4137
"1419",4138
"1420",4139
"1421",4140
"1422",4143
"1423",4144
"1424",4147
"1425",4148
"1426",4152
"1427",4157
"1428",4163
"1429",4164
"1430",4166
"1431",4171
"1432",4172
"1433",4173
"1434",4179
"1435",4180
"1436",4182
"1437",4187
"1438",4190
"1439",4191
"1440",4198
"1441",4200
"1442",4207
"1443",4215
"1444",4216
"1445",4217
"1446",4226
"1447",4227
"1448",4229
"1449",4230
"1450",4243
"1451",4246
"1452",4247
"1453",4249
"1454",4250
"1455",4253
"1456",4256
"1457",4257
"1458",4258
"1459",4261
"1460",4264
"1461",4265
"1462",4267
"1463",4269
"1464",4273
"1465",4276
"1466",4280
"1467",4288
"1468",4291
"1469",4295
"1470",4297
"1471",4298
"1472",4300
"1473",4304
"1474",4321
"1475",4327
"1476",4329
"1477",4330
"1478",4332
"1479",4334
"1480",4337
"1481",4338
"1482",4347
"1483",4350
"1484",4354
"1485",4356
"1486",4360
"1487",4362
"1488",4363
"1489",4364
"1490",4367
"1491",4368
"1492",4369
"1493",4370
"1494",4381
"1495",4383
"1496",4384
"1497",4397
"1498",4401
"1499",4409
"1500",4414
"1501",4429
"1502",4430
"1503",4435
"1504",4442
"1505",4443
"1506",4445
"1507",4446
"1508",4454
"1509",4455
"1510",4456
"1511",4458
"1512",4465
"1513",4466
"1514",4468
"1515",4469
"1516",4471
"1517",4472
"1518",4476
"1519",4483
"1520",4493
"1521",4494
"1522",4499
"1523",4501
"1524",4502
"1525",4503
"1526",4504
"1527",4506
"1528",4507
"1529",4510
"1530",4514
"1531",4520
"1532",4525
"1533",4527
"1534",4528
"1535",4531
"1536",4532
"1537",4535
"1538",4537
"1539",4538
"1540",4542
"1541",4543
"1542",4546
"1543",4547
"1544",4550
"1545",4555
"1546",4556
"1547",4557
"1548",4563
"1549",4567
"1550",4570
"1551",4571
"1552",4574
"1553",4576
"1554",4579
"1555",4584
"1556",4589
"1557",4590
"1558",4593
"1559",4600
"1560",4602
"1561",4603
"1562",4613
"1563",4614
"1564",4615
"1565",4616
"1566",4617
"1567",4618
"1568",4621
"1569",4627
"1570",4633
"1571",4641
"1572",4642
"1573",4644
"1574",4646
"1575",4648
"1576",4649
"1577",4650
"1578",4653
"1579",4654
"1580",4656
"1581",4659
"1582",4663
"1583",4668
"1584",4669
"1585",4671
"1586",4673
"1587",4674
"1588",4676
"1589",4678
"1590",4679
"1591",4682
"1592",4683
"1593",4686
"1594",4691
"1595",4693
"1596",4696
"1597",4701
"1598",4702
"1599",4703
"1600",4704
"1601",4707
"1602",4708
"1603",4709
"1604",4712
"1605",4713
"1606",4714
"1607",4717
"1608",4719
"1609",4720
"1610",4721
"1611",4722
"1612",4723
"1613",4724
"1614",4726
"1615",4727
"1616",4730
"1617",4731
"1618",4733
"1619",4738
"1620",4739
"1621",4742
"1622",4744
"1623",4745
"1624",4747
"1625",4750
"1626",4755
"1627",4758
"1628",4759
"1629",4760
"1630",4761
"1631",4763
"1632",4766
"1633",4770
"1634",4773
"1635",4774
"1636",4791
"1637",4792
"1638",4794
"1639",4796
"1640",4797
"1641",4798
"1642",4799
"1643",4800
"1644",4801
"1645",4803
"1646",4807
"1647",4808
"1648",4813
"1649",4817
"1650",4821
"1651",4827
"1652",4829
"1653",4838
"1654",4842
"1655",4845
"1656",4847
"1657",4848
"1658",4855
"1659",4856
"1660",4857
"1661",4858
"1662",4860
"1663",4861
"1664",4862
"1665",4863
"1666",4864
"1667",4871
