UniProt,median.K
P99024,0.206494
P99026,0.19209
P99027,0.125195
P99028,0.0471315
P99029,0.04707
Q00519,0.228955
Q00623,0.645703
Q00897,0.25166
Q00PI9,0.438672
Q01149,0.0445065
Q01279,0.4711425
Q01339,1.583203
Q01405,0.190503
Q01730,0.0871705
Q01768,0.0875065
Q01853,0.221143
Q02053,0.1446045
Q02248,0.1564455
Q02257,0.086255
Q02566,0.079907
Q02788,0.0298585
Q02819,0.561719
Q03265,0.040601
Q04447,0.118115
Q04750,0.172314
Q04857,0.0278135
Q05144,0.325879
Q05793,0.115552
Q05816,0.136792
Q05920,0.081616
Q05BC3,0.119946
Q05D44,0.471875
Q06138,0.2375
Q06185,0.02435
Q06770,0.60957
Q06890,1.630078
Q07076,0.159619
Q07417,0.033215
Q07456,0.926953
Q08093,0.202344
Q08857,0.197705
Q08879,0.503125
Q0II04,0.056042
Q0VBB0,0.052319
Q11011,0.107739
Q11136,0.117139
Q149B8,0.15498
Q14C51,0.155835
Q14CH7,0.1395385
Q1XH17,0.1246765
Q2TPA8,0.057324
Q3B7Z2,0.183057
Q3KNM2,0.225354
Q3TBW2,0.058179
Q3TC72,0.041821
Q3TC93,0.2333495
Q3TCH7,0.305615
Q3TCJ1,0.166943
Q3TEA8,0.1602295
Q3TFQ1,0.24043
Q3THE2,0.443555
Q3THK7,0.655469
Q3TJD7,5.3
Q3TL44,0.0374575
Q3TLP5,0.047742
Q3TMH2,0.088391
Q3TMP8,0.114331
Q3TVI8,0.205762
Q3TW96,0.1678585
Q3TXS7,0.1607175
Q3TYX3,0.099591
Q3U0B3,0.0860105
Q3U0M1,0.146924
Q3U0V1,0.216016
Q3U186,0.520703
Q3U1J4,0.314648
Q3U4I7,0.0707215
Q3U7R1,0.236035
Q3U9G9,0.131299
Q3UDE2,0.128308
Q3UGR5,0.087598
Q3UH68,0.3559085
Q3UHB1,0.4376955
Q3UHJ0,0.247998
Q3UHX2,31.3
Q3UHZ5,0.655469
Q3UIJ9,1.029492
Q3UIU2,0.034741
Q3UIZ8,0.240918
Q3UJB9,0.51582
Q3ULD5,0.034283
Q3ULF4,0.099927
Q3ULJ0,0.064282
Q3UM45,0.119336
Q3UMF0,0.247998
Q3UN02,0.129834
Q3UN90,0.029889
Q3UPL0,0.3522465
Q3UQ84,0.078809
Q3UQN2,0.235303
Q3URD3,0.162061
Q3URE1,0.093091
Q3URS9,0.050549
Q3UTJ2,0.164258
Q3UUI3,0.032178
Q3UV70,0.087354
Q3UW53,0.384961
Q3V132,0.029797
Q3V1L4,0.164502
Q3V384,0.051221
Q499X9,0.0789005
Q4U4S6,0.8830075
Q4VA53,0.239697
Q4VAA2,0.284619
Q4VAE3,0.0414245
Q501J2,0.342969
Q566J8,0.131787
Q571I9,0.199902
Q58A65,0.6125
Q5DTJ9,0.371289
Q5EBG6,0.271191
Q5EG47,0.174023
Q5F285,0.053784
Q5FW52,0.218762
Q5FW53,0.214795
Q5FWK3,0.289258
Q5GIG6,0.343945
Q5IRJ6,0.066968
Q5M8N4,0.045087
Q5NBX1,0.093945
Q5ND29,0.316113
Q5RJG7,0.087476
Q5RKZ7,0.045605
Q5SRX1,0.907422
Q5SSW2,0.255078
Q5SUC9,0.016583
Q5SUF2,0.275098
Q5SW19,0.439648
Q5SWT3,0.04469
Q5SWU9,0.2158935
Q5U458,0.0714235
Q5XJY4,0.088574
Q60597,0.092847
Q60598,0.2820555
Q60605,0.295117
Q60631,0.228711
Q60649,0.127393
Q60675,0.035016
Q60676,0.119824
Q60692,0.131848
Q60710,0.1349605
Q60714,0.085278
Q60737,0.492383
Q60759,0.050214
Q60766,0.051831
Q60770,0.135205
Q60823,0.164746
Q60854,0.112256
Q60864,0.1587645
Q60865,0.4342775
Q60870,0.059094
Q60902,0.349805
Q60930,0.0397155
Q60931,0.047559
Q60932,0.04054
Q60935,0.129346
Q60936,0.141675
Q60994,0.048413
Q60996,0.411328
Q61001,0.048779
Q61029,0.094922
Q61033,0.269238
Q61035,0.303418
Q61081,0.346875
Q61102,0.046216
Q61129,0.481641
Q61133,0.099408
Q61147,0.7404295
Q61151,0.228467
Q61160,0.095868
Q61166,0.212842
Q61171,0.1089295
Q61187,0.2193115
Q61191,0.542188
Q61207,0.405469
Q61233,0.249707
Q61234,0.081616
Q61239,0.17793
Q61247,0.853711
Q61249,0.570508
Q61292,0.053357
Q61316,0.176343
Q61387,0.0466125
Q61425,0.110303
Q61543,0.866406
Q61545,0.367993
Q61553,0.2040525
Q61554,0.069531
Q61581,1.45625
Q61584,0.659375
Q61586,0.352246
Q61595,0.4679685
Q61598,0.1427425
Q61599,0.230542
Q61655,0.232739
Q61656,0.8825195
Q61686,1.104688
Q61699,0.356641
Q61702,1.1476565
Q61703,0.766309
Q61704,1.077344
Q61738,0.167187
Q61739,0.183362
Q61749,0.298657
Q61768,0.363477
Q61792,0.141797
Q61830,0.206494
Q61838,0.464063
Q61879,0.2089355
Q61941,0.024823
Q61990,0.397656
Q62000,0.1984375
Q62009,0.332227
Q62048,0.227002
Q62059,0.243359
Q62093,0.176221
Q62095,0.282666
Q62165,0.110364
Q62188,0.2117435
Q62219,0.213574
Q62234,0.079419
Q62261,0.204785
Q62318,0.299512
Q62348,0.240918
Q62351,0.35127
Q62407,0.118848
Q62417,0.125867
Q62418,0.170178
Q62422,0.424023
Q62425,0.049451
Q62426,0.132764
Q62433,0.219434
Q62446,0.29939
Q62448,0.425977
Q62465,0.227002
Q62523,0.1829345
Q63810,0.258496
Q63829,0.350293
Q63844,0.206189
Q63918,0.1178105
Q63932,0.144238
Q64010,0.144971
Q64012,0.470898
Q64105,0.093152
Q64152,0.139844
Q64213,0.240918
Q64310,0.153027
Q64314,0.325391
Q64338,0.232373
Q64339,0.185498
Q64433,0.03645
Q64442,0.089673
Q64471,0.103101
Q64511,0.3073245
Q64514,0.16499
Q64516,0.04939
Q64521,0.063184
Q64669,0.06593
Q64674,0.22627
Q64726,1.1603515
Q64727,0.056836
Q64735,0.183301
Q64737,0.118176
Q65CL1,0.108289
Q66GT5,0.057202
