UniProt,median.K
P61202,0.13665
P61211,0.2496
P61222,0.1409
P61255,0.0415
P61290,0.427166667
P61358,0.106111111
P61514,0.194
P61620,0.263
P61759,0.226333333
P61922,0.08175
P61961,0.175428571
P61971,0.09025
P61979,0.23185
P61982,0.17525
P62046,0.898
P62071,0.43545
P62075,0.1131
P62077,0.224
P62082,0.11175
P62137,0.5795
P62141,0.2406
P62192,0.1626
P62196,0.14935
P62204,0.1909
P62242,0.108714286
P62245,0.058
P62254,0.480333333
P62257,0.362928571
P62259,0.1326
P62264,0.070777778
P62267,0.07705
P62270,0.06825
P62274,0.08
P62281,0.1228
P62301,0.09985
P62315,0.1235
P62317,0.076
P62320,0.1
P62334,0.16915
P62342,0.172
P62627,0.5474375
P62631,0.10595
P62702,0.108333333
P62715,0.2165
P62717,0.106
P62743,0.094222222
P62748,0.184
P62751,0.13325
P62754,0.10185
P62774,0.236
P62806,0.091
P62814,0.22075
P62821,0.19775
P62827,0.1945
P62830,0.117
P62843,0.092
P62855,0.1012
P62858,0.1280625
P62869,0.26775
P62874,0.12725
P62880,0.3239
P62889,0.0952
P62892,1.509
P62897,0.0319
P62900,0.096
P62908,0.09295
P62911,0.036
P62918,0.0722
P62932,0.7934
P62960,0.222333333
P62962,0.11035
P62983,0.0725
P63001,0.2008
P63002,0.22475
P63005,0.25555
P63011,0.26725
P63017,0.1215
P63028,0.2441
P63030,0.041
P63038,0.033
P63073,0.24
P63085,0.5882
P63087,0.767
P63101,0.12765
P63147,1.535
P63158,0.07075
P63242,0.19125
P63254,0.1225
P63276,0.118083333
P63280,0.314
P63321,0.043
P63323,0.1224
P63325,0.1204375
P63328,0.1832
P63330,0.244
P67778,0.0386
P67984,0.0965
P68037,0.0916
P68040,0.11405
P68181,0.285666667
P68254,0.23295
P68368,0.1018
P68433,0.0458
P68510,0.24845
P70122,0.4354375
P70168,0.1534
P70170,0.7766875
P70195,0.183
P70255,0.99
P70257,0.4795
P70261,0.1525
P70265,0.438333333
P70266,0.347333333
P70271,0.1788
P70274,1.675
P70288,0.163
P70290,0.165666667
P70295,0.085
P70296,0.0646
P70303,0.1435
P70333,0.2064375
P70336,0.2364
P70349,0.0738
P70372,0.353666667
P70389,0.839
P70398,0.3224
P70404,0.0574
P70414,0.1929
P70452,0.235
P70460,0.166785714
P70663,0.135
P70670,0.18425
P70695,0.0785
P70698,0.2691
P70699,0.80825
P70704,0.283
P80313,0.1395
P80314,0.15455
P80315,0.16505
P80316,0.1799
P80317,0.1909
P80318,0.16875
P82198,0.219166667
P82348,0.0375
P82349,1.377
P82350,0.323
P83741,0.330625
P83940,0.160555556
P84084,0.1382
P84089,0.273
P84091,0.1733
P84096,0.171
P84099,0.298
P84104,0.104333333
P85094,0.111333333
P97290,0.46075
P97314,0.122
P97315,0.24675
P97328,0.0964
P97333,0.441833333
P97351,0.0918
P97352,0.14725
P97355,0.15845
P97370,0.114083333
P97371,0.16745
P97372,0.12215
P97384,0.20435
P97390,0.1215
P97393,0.27225
P97429,0.1386
P97434,1.555
P97443,0.10545
P97447,0.1798
P97449,0.109333333
P97450,0.0499
P97461,0.114
P97467,0.4452
P97470,0.431166667
P97471,0.312
P97478,0.0516875
P97493,0.148
P97496,0.122333333
P97742,0.122333333
P97760,0.425666667
P97807,0.0472
P97821,0.4955
P97822,0.39925
P97823,0.057
P97825,0.370428571
P97855,0.1603
P97868,0.167
P97927,0.1003
P98078,0.2942
P98156,0.9895
P98192,0.16815
P98203,0.2632
P99024,0.1646
P99026,0.145055556
P99027,0.124
P99028,0.04525
P99029,0.0454
Q00519,0.24225
Q00612,0.13
Q00623,0.7593
Q00897,0.127
Q00915,0.2155
Q00PI9,0.1915
Q01279,0.4844
Q01339,2.289
Q01341,0.385
Q01405,0.14335
Q01730,0.048
Q01768,0.10525
Q01815,0.1065
