UniProt,median.K
Q64674,0.236785714
Q64726,1.315571429
Q64727,0.05915
Q64735,0.180166667
Q64737,0.1287
Q65CL1,0.1131
Q66GT5,0.058
Q66JZ4,0.2442
Q68EF0,0.21445
Q68FD5,0.1609
Q68FH4,0.103
Q68FL6,0.21215
Q69ZN7,0.162666667
Q69ZR2,0.29535
Q69ZS7,0.2096875
Q69ZW3,0.6415
Q6A026,0.3394
Q6A028,0.431
Q6A0A9,0.2139
Q6A0D4,0.2389375
Q6A4J8,1.036
Q6AW69,0.138
Q6DFW4,0.0962
Q6DVA0,0.118666667
Q6GQT9,0.1335
Q6IR34,0.218722222
Q6IRU2,0.2824
Q6IRU5,1.218
Q6NSR8,0.08915
Q6NT99,1.048
Q6NV83,0.131
Q6NVE8,0.155
Q6NVE9,0.13645
Q6NVF9,0.097
Q6NWW9,2.423
Q6NZC7,0.239571429
Q6NZJ6,0.312
Q6NZN0,0.284
Q6P069,0.1940625
Q6P1B1,0.1978
Q6P1F6,0.1862
Q6P2B1,0.296777778
Q6P3A8,0.0512
Q6P3D0,0.119
Q6P4S6,0.332071429
Q6P4T2,0.5011
Q6P542,0.2228
Q6P549,0.216444444
Q6P5D8,0.290333333
Q6P5E4,0.18125
Q6P5F9,0.14385
Q6P5H2,0.339571429
Q6P5H6,0.1646
Q6P8I6,0.141
Q6P8J7,0.0593
Q6P8M1,0.138
Q6P8X1,0.16745
Q6P9N1,0.153
