"","x"
"1713",6200
"1714",6201
"1715",6210
"1716",6212
"1717",6213
"1718",6214
"1719",6215
"1720",6218
"1721",6219
"1722",6229
"1723",6236
"1724",6237
"1725",6238
"1726",6240
"1727",6241
"1728",6242
"1729",6245
"1730",6247
"1731",6253
"1732",6254
"1733",6256
"1734",6257
"1735",6263
"1736",6265
"1737",6267
"1738",6268
"1739",6271
"1740",6273
"1741",6276
"1742",6336
"1743",6346
"1744",6364
"1745",6433
"1746",6437
"1747",6453
"1748",6460
"1749",6482
"1750",6516
"1751",6518
"1752",6527
"1753",6562
"1754",6563
"1755",6629
"1756",6678
"1757",6679
"1758",6706
"1759",6718
"1760",6725
"1761",6758
"1762",6793
"1763",6846
"1764",6875
"1765",6894
"1766",6912
"1767",6935
"1768",6936
"1769",6945
"1770",6973
"1771",6978
"1772",6984
"1773",7033
"1774",7039
"1775",7050
"1776",7064
"1777",7091
"1778",7096
"1779",7116
"1780",7140
"1781",7200
"1782",7281
"1783",7283
"1784",7299
"1785",7308
"1786",7320
"1787",7337
"1788",7351
"1789",7387
"1790",7400
"1791",7407
"1792",7422
"1793",7447
"1794",7456
"1795",7466
"1796",7488
"1797",7495
"1798",7528
"1799",7597
"1800",7599
"1801",7738
"1802",7783
"1803",7785
"1804",7786
"1805",7812
"1806",7819
"1807",7826
"1808",7852
"1809",7854
"1810",7859
"1811",7872
"1812",7904
"1813",7922
"1814",7975
"1815",8004
"1816",8072
"1817",8085
"1818",8118
"1819",8134
"1820",8150
"1821",8156
"1822",8226
"1823",8234
"1824",8245
"1825",8247
"1826",8260
"1827",8263
"1828",8274
"1829",8278
"1830",8282
"1831",8304
"1832",8311
"1833",8321
"1834",8344
"1835",8360
"1836",8371
"1837",8402
"1838",8512
"1839",8513
"1840",8541
"1841",8581
"1842",8582
"1843",8610
"1844",8612
"1845",8613
"1846",8614
"1847",8616
"1848",8617
"1849",8618
"1850",8619
"1851",8621
"1852",8623
"1853",8626
"1854",8634
"1855",8635
"1856",8637
"1857",8639
"1858",8642
"1859",8646
"1860",8647
"1861",8655
"1862",8661
"1863",8672
"1864",8676
"1865",8687
"1866",8692
"1867",8695
"1868",8696
"1869",8698
"1870",8710
"1871",8727
"1872",8740
"1873",8747
"1874",8748
"1875",8749
"1876",8750
"1877",8753
"1878",8754
"1879",8758
"1880",8770
"1881",8780
"1882",8781
"1883",8782
"1884",8787
"1885",8789
"1886",8792
"1887",8793
"1888",8794
"1889",8796
"1890",8797
"1891",8799
"1892",8800
"1893",8802
"1894",8804
"1895",8805
"1896",8806
"1897",8807
"1898",8811
"1899",8812
"1900",8813
"1901",8816
"1902",8817
"1903",8819
"1904",8820
"1905",8821
"1906",8828
"1907",8830
"1908",8839
"1909",8840
"1910",8844
"1911",8847
"1912",8848
"1913",8849
"1914",8854
"1915",8871
"1916",8873
"1917",8875
"1918",8877
"1919",8879
"1920",8883
"1921",8884
"1922",8885
"1923",8892
"1924",8893
"1925",8896
"1926",8906
"1927",8907
"1928",8908
"1929",8910
"1930",8911
"1931",8913
"1932",8915
"1933",8919
"1934",8922
"1935",8923
"1936",8927
"1937",8935
"1938",8956
"1939",8957
"1940",8971
"1941",8979
"1942",8982
"1943",8984
"1944",8990
"1945",8992
"1946",8993
"1947",8995
"1948",8997
"1949",9008
"1950",9009
"1951",9015
"1952",9017
"1953",9018
"1954",9029
"1955",9030
"1956",9031
"1957",9032
"1958",9034
"1959",9035
"1960",9036
"1961",9040
"1962",9043
"1963",9044
"1964",9045
"1965",9046
"1966",9048
"1967",9058
"1968",9059
"1969",9069
"1970",9072
"1971",9074
"1972",9080
"1973",9083
"1974",9085
"1975",9090
"1976",9091
"1977",9092
"1978",9095
"1979",9096
"1980",9100
"1981",9101
"1982",9103
"1983",9104
"1984",9109
"1985",9113
"1986",9114
"1987",9116
"1988",9117
"1989",9118
"1990",9119
"1991",9120
"1992",9121
"1993",9122
"1994",9123
"1995",9124
"1996",9125
"1997",9128
"1998",9131
"1999",9136
"2000",9137
"2001",9141
"2002",9144
"2003",9145
"2004",9148
