UniProt,median.K
Q4KMM3,0.197
Q4LDD4,0.207
Q4PJX1,0.3335
Q4VA53,0.180388889
Q4VAA2,0.213333333
Q4VAE3,0.04555
Q501J6,0.400111111
Q505D7,0.051
Q505F5,0.2754375
Q52KR3,0.241
Q566J8,0.12575
Q569Z6,0.2905
Q571I9,0.5174
Q58A65,0.3013
Q59J78,0.288
Q5BKP2,0.724428571
Q5BL07,0.22925
Q5DTJ9,0.5897
Q5DTX6,0.15125
Q5EBG6,0.28805
Q5EBG8,0.349
Q5EG47,0.166071429
Q5F285,0.0495
Q5FW53,0.215444444
Q5FWK3,0.2455
Q5H8C4,0.141666667
Q5IRJ6,0.0821
Q5M8N4,0.0562
Q5NBX1,0.074
Q5NCE8,0.106
Q5ND29,0.20175
Q5RJG7,0.098
Q5RKZ7,0.107
Q5SRX1,0.461333333
Q5SSK3,0.151777778
Q5SSW2,0.8165
Q5SUC9,0.03325
Q5SUR0,0.205444444
Q5SVL6,0.200785714
Q5SVR0,0.724
Q5SW19,0.50015
Q5SWT3,0.055
Q5SWU9,0.734333333
Q5U3K5,0.2825
Q5U430,0.73
Q5U458,0.0756
Q5XG73,0.345
Q5XJY4,0.0746875
Q5XJY5,0.29465
Q5XPI3,0.2365
Q60590,1.960142857
Q60597,0.10305
Q60631,0.60265
Q60648,0.962285714
Q60649,0.1998
Q60668,0.166166667
Q60675,0.04585
Q60676,0.353777778
Q60680,0.248
Q60692,0.0883125
Q60710,0.16125
Q60714,0.1534
Q60715,0.92225
Q60716,1.279277778
Q60737,0.47975
Q60749,0.42625
Q60759,0.04715
Q60770,0.2074
Q60790,0.694
Q60823,0.3295
Q60854,0.146
Q60864,0.18175
Q60865,0.8832
Q60866,0.1375
Q60870,0.173
Q60902,0.213722222
Q60930,0.0406
Q60931,0.04135
Q60932,0.0408
Q60935,0.1545
Q60936,0.19515
Q60953,0.089
Q60960,0.3463
Q60967,0.8135
Q60973,0.349666667
Q60994,0.06665
Q60996,0.267555556
Q61001,0.0708
Q61029,0.0947
Q61033,0.284375
Q61035,0.224
Q61074,0.647875
Q61081,0.3711
Q61102,0.0692
Q61129,0.73375
Q61133,0.09375
Q61147,0.9648
Q61151,0.244
Q61160,0.111571429
Q61165,0.275333333
Q61166,0.2153
Q61171,0.1015
Q61187,0.289
Q61191,0.4884375
Q61206,0.112
Q61207,0.54375
Q61210,0.7015
Q61233,0.29305
Q61234,0.131333333
Q61239,0.1962
Q61247,1.21565
Q61249,0.3325
Q61292,0.0619
Q61316,0.1801
Q61387,0.2807
Q61391,0.47525
Q61425,0.0414
Q61493,0.075
Q61508,1.6035
Q61543,0.6919
Q61545,0.202
Q61550,0.477
Q61553,0.21615
Q61554,0.075333333
Q61559,0.865285714
Q61578,0.037
Q61584,0.378214286
Q61595,0.4085
Q61598,0.1585
Q61599,0.20385
Q61646,16.8428
Q61655,0.2295
