UniProt,median.K
Q62167,0.13
Q62186,0.205
Q62188,0.18955
Q62219,0.16625
Q62234,0.07115
Q62261,0.1781
Q62318,0.327666667
Q62348,0.188583333
Q62351,0.987333333
Q62356,0.196
Q62376,0.480714286
Q62393,0.168
Q62407,0.09205
Q62417,0.13435
Q62418,0.0915
Q62419,0.491
Q62422,0.253333333
Q62425,0.0436
Q62426,0.122625
Q62433,0.3826
Q62446,0.25765
Q62448,0.398
Q62465,0.27645
Q62523,0.22935
Q63810,0.223714286
Q63844,0.4325
Q63850,0.2665
Q63918,0.09905
Q63932,0.211625
Q64010,0.182722222
Q64012,0.239
Q64105,0.0896
Q64133,0.111416667
Q64191,0.117333333
Q641K1,0.81
Q641K5,0.106
Q64213,0.348375
Q64310,0.2165
Q64314,0.389
Q64331,0.237
Q64332,0.269
Q64337,0.262
Q64362,0.117
Q64378,0.45955
Q64433,0.05565
Q64442,0.055
Q64444,0.141875
Q64449,0.352666667
Q64462,0.394
Q64511,0.293833333
Q64514,0.192
Q64516,0.051
Q64520,0.1598
Q64521,0.07325
Q64669,0.0815
Q64726,1.36425
Q64727,0.0772
Q64735,0.115
Q64737,0.1059
Q65CL1,0.132277778
Q66GT5,0.061
Q66K08,0.09
Q68EF0,0.240777778
Q68FD5,0.16185
Q68FF6,0.141
Q68FH0,0.1
Q68FH4,0.0884
Q68FL4,1.076
Q68FL6,0.19765
Q69ZN7,0.2515
Q69ZP3,0.161944444
Q69ZR2,0.2307
Q69ZS7,0.270666667
Q6A026,0.403714286
Q6A0A9,0.2880625
Q6A0D4,0.13075
Q6A4J8,2.661166667
Q6DFW4,0.117833333
Q6GQT9,0.251625
Q6IR34,0.359
Q6IRU2,0.34515
Q6IRU5,0.21985
Q6KAR6,0.222333333
Q6NSR8,0.0865625
Q6NV83,0.152
Q6NVE8,0.325
Q6NVE9,0.0902
Q6NZC7,0.693
Q6NZJ6,0.4096
Q6P069,0.1185
Q6P1B1,0.174
Q6P1F6,0.125
Q6P2B1,0.2359
Q6P3A8,0.0532
Q6P4S6,0.179
Q6P4T2,0.476
Q6P549,0.21815
Q6P5D8,0.3308
Q6P5E4,0.208214286
Q6P5F9,0.10865
Q6P5H2,0.54315
Q6P8I4,0.3444
Q6P8J7,0.05055
Q6P8X1,0.209277778
Q6P9Q6,0.267
Q6P9R2,0.0861
Q6PA06,0.199333333
Q6PAM0,0.1335
Q6PAM1,0.062
Q6PAV2,0.16325
Q6PB66,0.0956
Q6PCP5,0.1529375
Q6PD03,0.16465
Q6PD31,0.348166667
Q6PDG5,0.327
Q6PDH0,0.278
Q6PDI5,0.21835
Q6PDL0,0.540333333
Q6PDM2,0.211928571
Q6PDN3,0.1385
Q6PDQ2,0.336
Q6PDY2,0.102666667
Q6PEB6,1.811
Q6PGL7,0.403
Q6PHN9,0.123142857
Q6PHQ8,0.1705
Q6PHZ2,0.08485
Q6PIE5,0.349666667
Q6PIU9,0.190928571
Q6URW6,0.16485
Q6WKZ8,0.2185
Q6WVG3,0.405
Q6ZPE2,0.112333333
Q6ZPJ3,0.132
Q6ZPS2,0.365
Q6ZPU9,0.601333333
Q6ZQ08,0.657
Q6ZQ38,0.17145
Q6ZQ73,0.168
Q6ZQB6,0.2632
Q6ZQI3,0.11725
Q6ZQK5,1.079166667
Q6ZWN5,0.11515
Q6ZWQ0,0.317
Q6ZWR6,0.257357143
Q6ZWX6,0.2062
Q6ZWY3,0.1308
Q70FJ1,0.67
Q70IV5,0.21325
Q70KF4,0.2848
Q71FD7,0.2029
Q71LX4,0.05165
Q71RI9,0.04355
Q76LL6,0.80945
Q76MZ3,0.1646
Q78IK2,0.0544
Q78IK4,0.03835
