"","x"
"1536",10219
"1537",10222
"1538",10224
"1539",10225
"1540",10228
"1541",10230
"1542",10231
"1543",10232
"1544",10233
"1545",10239
"1546",10243
"1547",10247
"1548",10250
"1549",10264
"1550",10265
"1551",10288
"1552",10293
"1553",10296
"1554",10297
"1555",10298
"1556",10301
"1557",10317
"1558",10328
"1559",10329
"1560",10331
"1561",10333
"1562",10334
"1563",10336
"1564",10338
"1565",10341
"1566",10345
"1567",10366
"1568",10374
"1569",10384
"1570",10430
"1571",10436
"1572",10441
"1573",10449
"1574",10457
"1575",10472
"1576",10497
"1577",10513
"1578",10515
"1579",10536
"1580",10537
"1581",10553
"1582",10554
"1583",10558
"1584",10560
"1585",10562
"1586",10565
"1587",10570
"1588",10577
"1589",10579
"1590",10583
"1591",10584
"1592",10585
"1593",10587
"1594",10597
"1595",10599
"1596",10600
"1597",10601
"1598",10622
"1599",10624
"1600",10625
"1601",10635
"1602",10659
"1603",10660
"1604",10663
"1605",10665
"1606",10671
"1607",10672
"1608",10673
"1609",10680
"1610",10685
"1611",10689
"1612",10690
"1613",10691
"1614",10692
"1615",10695
"1616",10696
"1617",10701
"1618",10708
"1619",10712
"1620",10715
"1621",10726
"1622",10736
"1623",10737
"1624",10743
"1625",10773
"1626",10777
"1627",10790
"1628",10816
"1629",10847
"1630",10848
"1631",10849
"1632",10850
"1633",10853
"1634",10867
"1635",10871
"1636",10872
"1637",10887
"1638",10888
"1639",10895
"1640",10901
"1641",10906
"1642",10914
"1643",10918
"1644",10930
"1645",10942
"1646",10944
"1647",10957
"1648",10959
"1649",10969
"1650",10971
"1651",10973
"1652",10974
"1653",10975
"1654",10978
"1655",10979
"1656",10980
"1657",10982
"1658",10990
"1659",10998
"1660",11008
"1661",11012
"1662",11020
"1663",11027
"1664",11055
"1665",11057
"1666",11059
"1667",11063
"1668",11068
"1669",11076
"1670",11077
"1671",11082
"1672",11085
"1673",11090
"1674",11098
"1675",11099
"1676",11100
"1677",11101
"1678",11102
"1679",11103
"1680",11105
"1681",11106
"1682",11107
"1683",11108
"1684",11116
"1685",11120
"1686",11142
"1687",11144
"1688",11164
"1689",11172
"1690",11214
"1691",11216
"1692",11217
"1693",11221
"1694",11228
"1695",11231
"1696",11232
"1697",11241
"1698",11242
"1699",11244
"1700",11246
"1701",11247
"1702",11255
"1703",11257
"1704",11258
"1705",11277
"1706",11278
"1707",11281
"1708",11291
"1709",11299
"1710",11312
