UniProt,median.K
P98192,0.3047605
P98203,0.159131
P99024,0.1582765
P99026,0.142773
P99027,0.124707
P99028,0.047681
P99029,0.0447205
Q00519,0.1673095
Q00623,0.947461
Q00897,0.342969
Q00915,0.189893
Q01339,1.83125
Q01405,0.194043
Q01730,0.091565
Q01768,0.110791
Q01853,0.2279785
Q02013,0.107495
Q02053,0.156079
Q02248,0.155469
Q02257,0.097241
Q02566,0.0891235
Q02788,0.032193
Q02819,0.8458985
Q03249,0.099011
Q03265,0.057629
Q03958,0.177197
Q04447,0.1251955
Q04736,0.103955
Q04857,0.030042
Q05793,0.108472
Q05816,0.15376
Q05920,0.056287
Q05BC3,0.087415
Q05D44,0.16499
Q06138,0.272656
Q06185,0.027661
Q06890,1.8625
Q07417,0.040555
Q07456,1.0685545
Q08481,0.332227
Q08857,0.1809815
Q0II04,0.048474
Q11011,0.089307
Q11136,0.146436
Q149B8,0.156079
Q14C51,0.1270265
Q14CH7,0.277295
Q1XH17,0.114087
Q2TPA8,0.05827
Q3B7Z2,0.260449
Q3KNM2,0.196729
Q3TC72,0.035413
Q3TCH7,0.2975585
Q3TCJ1,0.153271
Q3TDN2,0.198193
Q3TDQ1,0.129346
Q3TEA8,0.1618165
Q3THE2,0.437695
Q3THF9,0.106885
Q3THG9,0.389844
Q3THK7,0.361035
Q3THS6,0.488477
Q3TL26,0.923047
Q3TL44,1.628125
Q3TLP5,0.0454835
Q3TMH2,0.096143
Q3TMP8,0.09895
Q3TVI8,0.3766605
Q3TW96,0.246045
Q3TXS7,0.1756105
Q3TYX3,0.111523
Q3TZ89,0.131604
Q3TZZ7,0.235547
Q3U0B3,0.100293
Q3U0V1,0.095776
Q3U186,0.123364
Q3U1J4,0.475293
Q3U2A8,0.128369
Q3U7R1,0.166577
Q3U9G9,0.308789
Q3UDE2,0.1274535
Q3UGR5,0.076611
Q3UH68,0.268506
Q3UHB1,0.1479
Q3UHJ0,0.2309085
Q3UHX2,5.3
Q3UHZ5,0.732129
Q3UIJ9,1.55
Q3UIU2,0.037
Q3UIZ8,0.2816895
Q3UJB9,0.474316
Q3UJD6,0.296826
Q3ULD5,0.0453615
Q3ULF4,0.089368
Q3ULJ0,0.07124
Q3UM45,0.128125
Q3UMF0,0.109326
Q3UN02,0.1408815
Q3UN90,0.079907
Q3UPL0,0.266309
Q3UQ84,0.049146
Q3URD3,0.159375
Q3URE1,0.089429
Q3URS9,0.043774
Q3UTJ2,0.201489
Q3UUI3,0.042279
Q3UW53,0.418164
Q3UZA1,0.256055
Q3V009,0.6320315
Q3V1L4,0.126294
Q3V384,0.050488
Q3V3R4,0.342206
Q499X9,0.091138
Q4KML4,0.12312
Q4PJX1,0.078687
Q4U4S6,7.3
Q4VA53,0.270215
Q4VAA2,0.2714355
