UniProt,median.K
Q91YT0,0.056592
Q91YX5,0.305859
Q91Z53,0.04823
Q91Z83,0.0943725
Q91ZA3,0.034985
Q91ZB0,0.458203
Q91ZJ5,0.117261
Q91ZU6,0.469922
Q920Q8,0.235837
Q921G7,0.033963
Q921I1,0.534375
Q921S7,0.0677
Q921T2,0.216504
Q921U8,0.175488
Q922B1,0.052258
Q922B2,0.190625
Q922D4,0.5526855
Q922D8,0.10896
Q922F4,0.051587
Q922J3,0.379834
Q922P9,0.28584
Q922R8,0.182935
Q923B6,0.189893
Q923D2,0.05293
Q923Z3,0.106763
Q924C5,0.338574
Q924D0,0.0447815
Q924M7,0.074292
Q924X2,0.057935
Q925I1,0.0343595
Q99020,0.291699
Q99J09,0.147534
Q99J23,0.096387
Q99J39,0.041516
Q99J99,0.06416
Q99JB2,0.059888
Q99JI4,0.175
Q99JR5,0.063245
Q99JW2,0.127271
Q99JW4,0.0788395
Q99JY0,0.0647705
Q99JY3,0.123669
Q99JY9,0.120679
Q99K28,0.302441
Q99K41,0.102002
Q99K48,0.388867
Q99KB8,0.077344
Q99KC8,0.180859
Q99KI0,0.0385405
Q99KI3,0.155957
Q99KJ8,0.188916
Q99KK2,0.130322
Q99KK7,0.073437
Q99KK9,0.152295
Q99KN2,0.457227
Q99KQ4,0.130322
Q99KR7,0.072217
Q99KX1,0.243359
Q99L13,0.031476
Q99L47,0.314648
Q99LB2,0.066602
Q99LB6,0.2414065
Q99LC3,0.0449035
Q99LC5,0.0396085
Q99LD9,0.316602
Q99LF4,0.2761965
Q99LP6,0.11781
Q99LR1,0.137891
Q99LX0,0.0567445
Q99LY9,0.028882
Q99M04,0.288525
Q99M71,0.130566
Q99M87,0.12373
Q99MN1,0.197949
Q99MN9,0.032269
Q99MR8,0.040967
Q99MR9,0.192578
Q99MS7,0.45918
Q99N92,0.073926
Q99N94,0.101514
Q99N95,0.078259
Q99N96,0.18501
Q99NB1,0.074414
Q99NB8,0.267773
Q99P72,0.141553
Q99PR8,0.102979
Q99PT1,0.073193
Q99PV0,0.336133
Q9CPP6,0.043561
Q9CPQ1,0.038037
Q9CPQ8,0.02702
Q9CPR4,0.076245
Q9CPR5,0.0689815
Q9CPS6,0.170117
