UniProt,median.K
Q6P9R2,0.076123
Q6PAV2,0.131055
Q6PB44,0.240918
Q6PB66,0.12373
Q6PCP5,0.274365
Q6PD03,0.11958
Q6PD31,0.400098
Q6PDH0,0.351758
Q6PDI5,0.293042
Q6PDN3,0.1287355
Q6PGF7,0.161816
Q6PHQ8,0.097852
Q6PHZ2,0.131909
Q6PIE5,0.219922
Q6URW6,0.141797
Q6ZPE2,0.131787
Q6ZQ08,0.290234
Q6ZQ38,0.1082275
Q6ZQ73,0.188672
Q6ZQB6,0.221875
Q6ZWN5,0.0944945
Q6ZWR6,0.252637
Q6ZWV3,0.169141
Q6ZWV7,0.113965
Q6ZWX6,0.1760985
Q6ZWY3,0.123486
Q70IV5,0.133618
Q70KF4,0.383008
Q71FD7,0.287305
Q71LX4,0.04054
Q71RI9,0.032941
Q76LL6,0.50459
Q76MZ3,0.147656
Q78IK2,0.026562
Q78IK4,0.040814
Q78J03,0.5838745
Q78PY7,0.2824215
Q78RX3,0.089795
Q78ZA7,0.231885
Q791T5,0.03291
Q791V5,0.031354
Q7M6Y3,0.272168
Q7TMF3,0.054761
Q7TMK9,0.15083
Q7TMY8,0.256543
Q7TNG5,0.073437
Q7TPR4,0.099683
Q7TPV4,0.439648
Q7TPW1,0.537305
Q7TQ48,0.037854
Q7TQ95,0.096753
Q7TQI3,0.136182
Q7TQK5,0.223828
Q7TSH2,0.175
Q7TSQ8,0.168164
Q7TSV4,0.076245
Q7TT50,0.159497
Q80TV8,0.4308595
Q80U78,0.199902
Q80UG5,0.110059
Q80UM7,0.1912355
Q80UU9,0.095654
Q80UY1,0.111584
Q80VD1,0.184277
Q80VP1,0.201367
Q80W21,0.0808835
Q80WJ7,0.194531
Q80X19,0.1426515
Q80X50,0.387402
Q80X73,0.165967
Q80X85,0.102246
Q80X90,0.145215
Q80XB4,0.541211
Q80XL6,0.2040525
Q80XN0,0.0453915
Q80Y14,0.072583
Q80Y81,0.267285
Q80YD1,0.042432
Q80YV4,0.071118
Q80ZK0,0.107373
Q80ZS3,0.072339
Q811D0,0.0843625
Q811I0,0.180249
Q811U4,0.267285
Q8BFP9,0.058789
Q8BFR5,0.040356
Q8BFS6,0.3549315
Q8BFW7,0.081555
Q8BFZ1,0.0809445
Q8BFZ3,0.142163
Q8BFZ9,0.099927
Q8BG05,0.102734
Q8BG32,0.151562
Q8BG51,0.064771
Q8BG67,0.256055
Q8BG95,0.15376
