UniProt,median.K
Q60865,24.8804
Q60866,0.0825
Q60870,0.074
Q60875,0.38455
Q60902,0.1804375
Q60930,0.035
Q60931,0.0358
Q60932,0.0309
Q60936,0.15575
Q60960,0.392777778
Q60994,0.052
Q61001,0.058
Q61011,0.062
Q61029,0.076
Q61033,0.126571429
Q61035,0.24815
Q61074,0.238
Q61081,0.3118
Q61102,0.07405
Q61129,0.3929375
Q61133,0.098857143
Q61147,0.41225
Q61151,0.118
Q61160,0.0943
Q61161,0.4805
Q61165,0.057
Q61166,0.1814
Q61171,0.09185
Q61187,0.37825
Q61191,0.1052
Q61193,0.096333333
Q61194,0.2625
Q61207,0.25655
Q61210,0.4248
Q61211,0.104
Q61233,0.19195
Q61234,0.11105
Q61235,0.08045
Q61239,0.189333333
Q61247,0.9028
Q61249,0.281125
Q61292,0.0426
Q61301,0.061571429
Q61316,0.1623
Q61387,0.03985
Q61398,0.520666667
Q61425,0.029
Q61464,0.214
Q61503,0.171
Q61508,1.611
Q61510,0.1
Q61543,0.282
Q61545,0.172
Q61550,0.403
Q61553,0.156666667
Q61554,0.055125
Q61555,0.3445
Q61578,0.028
Q61584,0.4885625
Q61586,0.438
Q61595,0.40875
Q61598,0.12025
Q61599,0.1797
Q61646,0.499583333
Q61655,0.188
Q61656,1.11745
Q61696,0.156333333
Q61699,0.3731
Q61702,0.4156
Q61703,0.532285714
Q61704,0.316277778
Q61730,0.852833333
Q61733,0.1
Q61738,0.1112
Q61739,0.12055
Q61749,0.137
Q61768,0.2524
Q61792,0.115285714
Q61830,0.34495
Q61838,0.32975
Q61878,0.1425
Q61879,0.169
Q61937,0.2464
Q61941,0.02455
Q61990,0.2358
Q62000,0.089
Q62009,0.11725
Q62048,0.31125
Q62059,0.117277778
Q62077,0.2026
Q62086,0.232142857
Q62087,0.093
Q62093,0.1255
Q62165,0.0613
Q62167,0.408166667
Q62188,0.12715
Q62219,0.113111111
Q62234,0.0699
Q62261,0.15925
Q62318,0.3086
Q62348,0.323833333
Q62351,1.451166667
Q62384,0.501
Q62407,0.0857
Q62417,0.12655
Q62422,0.566
Q62425,0.0396
Q62426,0.11
Q62433,0.255125
Q62446,0.2776
Q62448,0.3187
Q62465,0.16155
Q62523,0.276166667
Q63810,2.783083333
Q63850,0.166
Q63918,0.1016
Q63932,0.156
Q63961,0.333
Q64010,0.1571
Q64105,0.065
Q64133,0.05275
Q64152,0.18025
Q64213,0.14
Q64310,0.141857143
Q64314,0.2465
Q64331,0.088666667
Q64337,0.253
Q64339,0.091
Q64378,0.369
Q64433,0.0401
Q64442,0.0787
Q64449,0.766
Q64462,1.028
Q64471,0.066
Q64511,0.2843
Q64514,0.1734
Q64516,0.058625
Q64520,0.1048
Q64521,0.074
Q64669,0.0549
Q64674,0.14325
Q64726,0.808
Q64727,0.0534
Q64735,0.0565
Q64737,0.077
Q65CL1,0.10875
Q66GT5,0.2730625
Q66JZ4,0.21935
Q68EF0,0.156125
Q68FD5,0.13625
Q68FE6,0.873333333
Q68FF6,1.011333333
Q68FH4,0.0816875
Q68FL6,0.1772
Q69Z99,0.236333333
Q69ZN7,0.1488
Q69ZP3,0.113
Q69ZR2,1.04285
Q69ZS7,0.243666667
Q6A026,0.13415
Q6A028,0.466
Q6A068,0.255
Q6A0A2,0.387
Q6A0A9,0.23255
Q6A0D4,0.1635
Q6A4J8,0.36725
Q6DFW4,0.078666667
Q6DFX2,0.316
Q6DID3,0.376666667
Q6DVA0,0.283666667
Q6GQT9,0.18925
