"","x"
"1656",5157
"1657",5158
"1658",5165
"1659",5166
"1660",5167
"1661",5168
"1662",5173
"1663",5175
"1664",5176
"1665",5180
"1666",5188
"1667",5195
"1668",5196
"1669",5199
"1670",5200
"1671",5205
"1672",5208
"1673",5212
"1674",5215
"1675",5216
"1676",5217
"1677",5220
"1678",5221
"1679",5230
"1680",5234
"1681",5238
"1682",5239
"1683",5240
"1684",5241
"1685",5243
"1686",5246
"1687",5247
"1688",5250
"1689",5253
"1690",5257
"1691",5259
"1692",5260
"1693",5261
"1694",5262
"1695",5264
"1696",5265
"1697",5266
"1698",5267
"1699",5272
"1700",5278
"1701",5281
"1702",5282
"1703",5283
"1704",5284
"1705",5285
"1706",5287
"1707",5295
"1708",5298
"1709",5300
"1710",5302
"1711",5304
"1712",5305
"1713",5306
"1714",5307
"1715",5308
"1716",5317
"1717",5318
"1718",5320
"1719",5321
"1720",5323
"1721",5324
"1722",5329
"1723",5330
"1724",5335
"1725",5336
"1726",5338
"1727",5342
"1728",5347
"1729",5349
"1730",5355
"1731",5358
"1732",5362
"1733",5371
"1734",5375
"1735",5383
"1736",5384
"1737",5391
"1738",5404
"1739",5406
"1740",5407
"1741",5414
"1742",5422
"1743",5423
"1744",5448
"1745",5451
"1746",5455
"1747",5456
"1748",5463
"1749",5465
"1750",5466
"1751",5468
"1752",5469
"1753",5470
"1754",5471
"1755",5474
"1756",5476
"1757",5479
"1758",5481
"1759",5483
"1760",5484
"1761",5485
"1762",5495
"1763",5496
"1764",5498
"1765",5499
"1766",5504
"1767",5507
"1768",5509
"1769",5510
"1770",5512
"1771",5513
"1772",5514
"1773",5516
"1774",5517
"1775",5519
"1776",5520
"1777",5521
"1778",5522
"1779",5523
"1780",5524
"1781",5525
"1782",5526
"1783",5528
"1784",5531
"1785",5532
"1786",5533
"1787",5535
"1788",5544
"1789",5549
"1790",5551
"1791",5558
"1792",5571
"1793",5572
"1794",5573
"1795",5576
"1796",5578
"1797",5579
"1798",5580
"1799",5581
"1800",5585
"1801",5587
"1802",5589
"1803",5594
"1804",5596
"1805",5600
"1806",5601
"1807",5602
"1808",5607
"1809",5608
"1810",5609
"1811",5612
"1812",5613
"1813",5617
"1814",5631
"1815",5635
"1816",5636
"1817",5637
"1818",5638
"1819",5639
"1820",5650
"1821",5651
"1822",5659
"1823",5661
"1824",5662
"1825",5667
"1826",5670
"1827",5672
"1828",5673
"1829",5674
"1830",5676
"1831",5678
"1832",5680
"1833",5681
"1834",5682
"1835",5687
"1836",5691
"1837",5694
"1838",5695
"1839",5696
"1840",5704
"1841",5705
"1842",5708
"1843",5709
"1844",5718
"1845",5719
"1846",5732
"1847",5739
"1848",5740
"1849",5742
"1850",5743
"1851",5744
"1852",5745
"1853",5746
"1854",5747
"1855",5748
"1856",5751
"1857",5762
"1858",5767
"1859",5768
"1860",5769
"1861",5772
"1862",5777
"1863",5783
"1864",5789
"1865",5790
"1866",5792
"1867",5793
"1868",5798
"1869",5800
"1870",5801
"1871",5803
"1872",5804
"1873",5807
"1874",5808
"1875",5809
"1876",5815
"1877",5816
"1878",5818
"1879",5819
"1880",5827
"1881",5833
"1882",5834
"1883",5835
"1884",5839
"1885",5855
"1886",5856
"1887",5857
"1888",5859
"1889",5861
"1890",5863
"1891",5865
"1892",5867
"1893",5877
"1894",5880
"1895",5885
"1896",5888
"1897",5889
"1898",5893
"1899",5901
"1900",5905
"1901",5908
"1902",5916
"1903",5929
"1904",5930
"1905",5936
"1906",5937
"1907",5951
"1908",5953
"1909",5956
"1910",5958
"1911",5962
"1912",5969
"1913",5976
"1914",5977
"1915",5980
"1916",5983
"1917",5984
"1918",5986
"1919",5987
"1920",5990
"1921",6000
"1922",6001
"1923",6014
"1924",6019
"1925",6023
"1926",6025
"1927",6027
"1928",6033
"1929",6036
"1930",6042
"1931",6043
"1932",6046
"1933",6052
"1934",6057
"1935",6059
"1936",6064
"1937",6068
"1938",6080
"1939",6084
"1940",6100
"1941",6108
"1942",6113
"1943",6115
"1944",6116
"1945",6118
"1946",6125
"1947",6127
"1948",6131
"1949",6132
"1950",6137
"1951",6138
"1952",6139
"1953",6140
"1954",6141
"1955",6143
"1956",6147
"1957",6148
"1958",6153
"1959",6156
"1960",6157
"1961",6159
"1962",6160
"1963",6161
"1964",6163
"1965",6164
"1966",6165
"1967",6166
"1968",6167
"1969",6168
"1970",6172
"1971",6175
"1972",6176
"1973",6178
"1974",6179
"1975",6185
"1976",6186
"1977",6187
"1978",6189
"1979",6191
"1980",6192
"1981",6196
"1982",6200
"1983",6202
"1984",6205
"1985",6206
"1986",6207
"1987",6208
"1988",6210
"1989",6211
"1990",6212
"1991",6214
"1992",6216
"1993",6217
"1994",6218
"1995",6219
"1996",6220
"1997",6225
"1998",6226
"1999",6231
"2000",6238
"2001",6240
"2002",6241
"2003",6242
"2004",6246
"2005",6247
"2006",6249
"2007",6252
"2008",6253
"2009",6254
"2010",6257
"2011",6258
"2012",6259
"2013",6262
"2014",6263
"2015",6269
"2016",6272
"2017",6276
"2018",6279
"2019",6282
"2020",6283
"2021",6285
"2022",6286
"2023",6288
"2024",6290
"2025",6291
"2026",6292
"2027",6293
"2028",6295
"2029",6296
"2030",6297
"2031",6300
"2032",6302
"2033",6305
"2034",6307
"2035",6309
"2036",6310
"2037",6311
"2038",6312
"2039",6316
"2040",6318
"2041",6319
"2042",6322
"2043",6323
"2044",6324
"2045",6325
"2046",6329
"2047",6334
"2048",6336
"2049",6337
"2050",6339
"2051",6340
"2052",6341
"2053",6342
"2054",6348
"2055",6349
"2056",6352
"2057",6353
"2058",6354
"2059",6357
"2060",6358
"2061",6359
"2062",6361
"2063",6363
"2064",6364
"2065",6369
"2066",6370
"2067",6371
"2068",6375
"2069",6380
"2070",6382
"2071",6383
"2072",6384
"2073",6385
"2074",6391
"2075",6395
"2076",6396
"2077",6400
"2078",6405
