"","x"
"1365",4662
"1366",4674
"1367",4698
"1368",4705
"1369",4706
"1370",4712
"1371",4722
"1372",4755
"1373",4780
"1374",4790
"1375",4829
"1376",4837
"1377",4838
"1378",4840
"1379",4841
"1380",4846
"1381",4847
"1382",4848
"1383",4849
"1384",4850
"1385",4852
"1386",4854
"1387",4861
"1388",4863
"1389",4866
"1390",4868
"1391",4870
"1392",4873
"1393",4874
"1394",4882
"1395",4912
"1396",4914
"1397",4915
"1398",4916
"1399",4918
"1400",4921
"1401",4922
"1402",4924
"1403",4927
"1404",4929
"1405",4930
"1406",4932
"1407",4935
"1408",4936
"1409",4938
"1410",4941
"1411",4942
"1412",4943
"1413",4945
"1414",4946
"1415",4950
"1416",4951
"1417",4953
"1418",4956
"1419",4957
"1420",4960
"1421",4962
"1422",4969
"1423",4971
"1424",4980
"1425",4982
"1426",4984
"1427",4988
"1428",4999
"1429",5001
"1430",5002
"1431",5003
"1432",5004
"1433",5005
"1434",5006
"1435",5009
"1436",5013
"1437",5014
"1438",5015
"1439",5016
"1440",5017
"1441",5018
"1442",5019
"1443",5022
"1444",5026
"1445",5027
"1446",5028
"1447",5029
"1448",5033
"1449",5035
"1450",5036
"1451",5039
"1452",5040
"1453",5041
"1454",5044
"1455",5045
"1456",5046
"1457",5047
"1458",5048
"1459",5049
"1460",5051
"1461",5052
"1462",5053
"1463",5057
"1464",5065
"1465",5066
"1466",5067
"1467",5074
"1468",5078
"1469",5085
"1470",5086
"1471",5089
"1472",5092
"1473",5093
"1474",5100
"1475",5102
"1476",5103
"1477",5109
"1478",5110
"1479",5117
"1480",5121
"1481",5126
"1482",5137
"1483",5138
"1484",5142
"1485",5145
"1486",5146
"1487",5149
"1488",5154
"1489",5156
"1490",5157
"1491",5159
"1492",5163
"1493",5165
"1494",5166
"1495",5167
"1496",5169
"1497",5170
"1498",5171
"1499",5172
"1500",5184
"1501",5187
"1502",5188
"1503",5189
"1504",5190
"1505",5191
"1506",5194
"1507",5195
"1508",5196
"1509",5198
"1510",5199
"1511",5201
"1512",5202
"1513",5204
"1514",5207
"1515",5209
"1516",5212
"1517",5214
"1518",5215
"1519",5216
"1520",5217
"1521",5218
"1522",5220
"1523",5221
"1524",5225
"1525",5227
"1526",5228
"1527",5229
"1528",5240
"1529",5245
"1530",5248
"1531",5252
"1532",5253
"1533",5257
"1534",5259
"1535",5262
"1536",5265
"1537",5269
"1538",5274
"1539",5278
"1540",5282
"1541",5289
"1542",5297
"1543",5303
"1544",5306
"1545",5307
"1546",5317
"1547",5319
"1548",5320
"1549",5326
"1550",5327
"1551",5329
