UniProt,median.K
Q5SW19,0.4958005
Q5SWU9,0.378613
Q5U3K5,0.171582
Q5U458,0.072827
Q5XJY4,0.0766725
Q5XJY5,0.2716795
Q60590,1.409375
Q60597,0.086682
Q60605,0.178418
Q60631,0.6125
Q60649,1.647656
Q60668,0.101392
Q60675,0.033643
Q60676,0.144849
Q60692,0.127881
Q60710,0.140271
Q60714,0.1206175
Q60759,0.0705075
Q60766,0.152051
Q60823,0.237988
Q60854,0.06239
Q60864,0.152478
Q60865,0.4571655
Q60866,0.085156
Q60902,0.228711
Q60930,0.0492065
Q60931,0.039624
Q60932,0.032208
Q60936,0.171094
Q60994,0.052762
Q61029,0.08125
Q61033,0.143506
Q61035,0.188672
Q61081,31.3
Q61102,0.059216
Q61129,0.735547
Q61133,0.077466
Q61147,1.01875
Q61151,0.22749
Q61160,0.0922365
Q61166,0.220532
Q61171,0.093335
Q61206,0.062817
Q61207,0.516797
Q61233,0.348828
Q61234,0.120068
Q61239,0.18208
Q61247,1.217969
Q61292,0.047986
Q61316,0.169751
Q61387,0.047314
Q61425,0.0323
Q61543,0.375928
Q61553,0.165967
Q61578,0.03761
Q61584,1.26875
Q61595,0.383252
Q61598,0.1214725
Q61599,0.178113
Q61656,0.495801
Q61699,0.355176
Q61702,0.907422
Q61703,0.358594
Q61704,1.589062
Q61730,0.731641
Q61733,0.220654
Q61735,0.121045
Q61738,0.1432615
Q61739,0.163037
Q61749,0.433301
Q61768,0.255322
Q61830,0.3270995
Q61838,0.407422
Q61879,0.166089
Q61941,0.0360075
Q61990,0.2697265
Q62048,0.2926755
Q62077,0.55
Q62095,0.342969
Q62165,0.123975
Q62167,0.163281
Q62188,0.127637
Q62219,0.0885135
Q62234,0.0885435
Q62261,0.183301
Q62348,0.222363
Q62351,0.254102
Q62407,0.090283
Q62417,0.125684
Q62419,0.445508
Q62422,0.600781
Q62425,0.046765
Q62426,0.078076
Q62446,0.3164795
Q62448,0.977734
Q62465,0.13136
Q62523,0.179639
Q63810,0.145581
Q63844,0.171826
Q63918,0.091321
Q63932,0.16084
Q64010,0.1684695
Q64105,0.086987
Q64133,0.100293
Q64310,0.083081
Q64433,0.047772
Q64442,0.089124
Q64444,0.045728
Q64514,0.189404
Q64520,0.151074
Q64521,0.086377
Q64669,0.08656
Q64727,0.059949
Q64737,0.078137
Q65CL1,0.118481
Q66JZ4,0.236035
Q68FD5,0.1396
Q68FL6,0.194653
Q69ZN7,0.119214
Q69ZP3,0.177869
Q69ZR2,0.926953
Q69ZS7,0.255078
Q6A0A9,0.2747315
Q6GQT9,0.1521725
Q6IRU2,0.162915
Q6IRU5,0.16792
Q6NSR8,0.0932435
Q6NVE9,0.136426
Q6NZC7,0.22627
Q6NZJ6,0.541211
Q6P069,0.152783
Q6P1B1,0.1396
Q6P1F6,0.061597
Q6P2B1,0.260449
Q6P3A8,0.068433
Q6P5E4,0.162793
Q6P5F9,0.112622
Q6P5H2,0.524609
Q6P8J7,0.051373
Q6P8X1,0.164502
Q6P9R2,0.088147
Q6PB44,0.242871
Q6PB66,0.134717
Q6PCP5,0.2919435
Q6PD03,0.097089
Q6PD31,0.385449
Q6PDI5,0.253491
Q6PDL0,0.266309
Q6PDM2,0.120312
Q6PDY2,1.010693
Q6PHZ2,0.140271
Q6PIE5,0.142285
Q6PIU9,0.721875
Q6RUT7,0.165479
Q6ZPJ3,0.193066
Q6ZQ38,0.099194
Q6ZQ73,0.181348
Q6ZQB6,0.241895
Q6ZQK5,0.179883
Q6ZWN5,0.117139
Q6ZWV3,0.203809
Q6ZWV7,0.112439
Q6ZWX6,0.20625
Q6ZWY3,0.127515
Q70KF4,0.389844
Q71FD7,0.25166
Q71LX4,0.0345585
Q71RI9,0.060803
Q76MZ3,0.150342
Q78IK2,0.0520295
Q78IK4,0.033032
Q78J03,0.071118
Q78PY7,0.358594
Q78ZA7,0.2277345
Q791V5,0.0355345
Q7M6Y3,0.308057
Q7TMF3,0.0573545
Q7TMK9,0.161084
Q7TMW6,0.587109
Q7TMY8,0.205762
Q7TNG5,0.0862855
Q7TPW1,0.536328
Q7TQ48,0.037488
Q7TQ95,0.09126
Q7TQI3,0.1235475
Q7TSH2,0.199658
Q7TSQ8,0.151196
Q7TSV4,0.046521
Q80TV8,0.093945
Q80UG5,0.315137
Q80UJ7,0.3458985
Q80UM3,0.156079
Q80UU9,0.16792
Q80UY1,0.1717045
Q80VP1,0.20918
Q80W21,0.075574
Q80WJ7,0.253003
Q80X50,0.116772
Q80X85,0.105664
Q80X90,0.1990475
Q80XI3,1.577344
Q80XL6,0.250806
Q80XN0,0.093518
Q80Y14,0.077405
Q80Y81,0.331738
Q80YD1,0.049634
Q80YV4,0.105298
Q80ZK0,0.116406
Q80ZS3,0.100232
Q811D0,0.105664
Q811I0,0.176709
Q8BFP9,0.070508
Q8BFR5,0.0428895
Q8BFW7,0.069562
Q8BFY9,0.151318
Q8BFZ3,0.174512
Q8BFZ9,0.075269
Q8BG05,0.10603
Q8BG32,0.148633
Q8BG51,0.054608
Q8BG95,0.176587
Q8BGA9,0.232129
Q8BGC4,0.0605285
Q8BGD9,0.1136595
Q8BGH2,0.0299955
Q8BGK2,0.111035
Q8BGQ7,0.244336
Q8BGT5,0.326855
Q8BGV0,0.067456
Q8BGX2,0.0515565
Q8BGY7,1.159131
Q8BH04,0.425977
Q8BH55,0.040234
Q8BH59,0.034131
Q8BH61,0.17915
Q8BH64,0.0725525
Q8BH69,0.095166
Q8BH86,0.040662
Q8BH95,0.032178
Q8BHC4,0.07623
Q8BHE8,0.055188
Q8BHG1,0.3998535
Q8BHL8,0.259473
Q8BHN3,0.119092
Q8BI84,0.360791
Q8BIF0,0.445996
Q8BIG7,0.080273
Q8BIJ6,0.046521
Q8BIW1,0.185498
Q8BJ71,0.159985
Q8BJS4,0.486035
Q8BJU0,0.242383
Q8BJY1,0.1140565
Q8BJZ4,0.146008
Q8BK30,0.0422335
Q8BK64,0.512891
Q8BK72,0.09834
Q8BKC5,0.265698
Q8BKY8,0.076489
Q8BKZ9,0.0367555
Q8BL97,0.090894
Q8BLF1,0.127759
Q8BLR9,1.350781
Q8BMD8,0.096997
Q8BMF3,0.03938
Q8BMF4,0.0325745
Q8BMJ2,0.2445805
Q8BMK4,0.1073425
Q8BMP6,0.2399415
Q8BMS1,0.041745
Q8BMS4,0.047711
Q8BP40,0.0335515
Q8BP47,0.2193115
Q8BP67,0.319409
Q8BR90,0.190869
Q8BRK8,0.101514
Q8BRT1,0.158398
Q8BSF4,0.197217
Q8BSY0,0.1101805
Q8BT60,0.076367
Q8BTM8,0.135693
Q8BTX9,0.068433
Q8BTZ7,0.085919
Q8BU30,0.216992
Q8BU33,0.172803
Q8BU85,0.364453
Q8BU88,0.054517
Q8BUK6,0.186963
Q8BUV3,0.183789
Q8BUY5,0.068555
Q8BV13,0.070752
Q8BVA5,0.143018
Q8BVE3,0.34541
Q8BVG4,0.205273
Q8BVI4,0.068127
Q8BVQ5,0.2301755
Q8BVZ1,0.279492
Q8BW75,0.060986
Q8BWB1,0.116895
Q8BWF0,0.028882
Q8BWM0,0.067578
Q8BWT1,0.031323
Q8BWY3,0.234814
Q8BX02,0.3255125
Q8BX70,0.190137
Q8BXK9,0.279004
Q8BXN7,0.316113
Q8BY87,5.815381
Q8BYJ6,0.402539
Q8BYL4,0.065869
Q8BYM8,0.039746
Q8BZA9,0.2655155
Q8BZF8,0.1443605
Q8BZJ7,0.14552
Q8C0C7,0.101758
Q8C0D5,0.119458
Q8C0I1,0.144482
Q8C0L9,0.7853515
Q8C129,0.144971
Q8C166,0.116528
Q8C1A5,0.111157
Q8C1Q6,0.558423
Q8C3W1,0.265332
Q8C3X2,0.032483
Q8C3X4,0.071484
Q8C5Q4,0.335889
Q8C6I2,0.191602
Q8C7H1,0.0700805
Q8C7R4,0.14082
Q8C7X2,0.155469
Q8C878,0.1354495
Q8C8R3,0.305859
Q8CAK1,0.03584
Q8CAQ8,0.035413
Q8CC35,0.1193965
Q8CC86,0.070752
Q8CC88,0.0742005
Q8CDN6,0.238721
Q8CEE7,0.0394715
Q8CG76,0.054089
Q8CGC7,0.149121
Q8CGK3,0.0663725
Q8CGN5,0.2606935
Q8CGY6,0.458203
Q8CGY8,0.3239255
Q8CHC4,0.333203
Q8CHH9,0.143872
Q8CHP8,0.0628785
Q8CHS7,0.088574
Q8CHT0,0.0464905
Q8CHU3,0.331494
Q8CHW4,0.447461
Q8CI51,0.181592
Q8CI78,0.075146
Q8CI94,0.1342285
Q8CIB5,0.143689
Q8CIE6,0.204663
Q8CIG8,0.123853
Q8CIM3,0.061902
Q8CJ53,0.1912355
Q8JZN5,0.038464
Q8JZN7,0.17561
Q8JZQ2,0.074292
Q8K009,0.092236
Q8K010,0.15553
Q8K0D5,0.20564
Q8K0E8,0.8800785
Q8K0Z7,0.125439
Q8K157,0.078564
Q8K183,0.099011
Q8K1J6,0.097241
Q8K1M6,0.1042295
Q8K1N1,0.09187
Q8K1R3,0.0558285
Q8K1R7,0.531445
Q8K1Z0,0.068311
Q8K215,0.039624
Q8K268,0.784375
Q8K2B3,0.050046
Q8K2C6,0.042798
Q8K2H2,0.147168
Q8K2I1,0.133984
Q8K2I3,0.293164
Q8K2M0,0.0497865
Q8K2Q0,0.171826
Q8K2Q5,0.094312
Q8K310,0.3629885
Q8K370,0.0489625
Q8K3C3,0.1051145
Q8K3H0,0.094189
Q8K3J1,0.047375
Q8K411,0.074658
Q8K4F5,0.0401735
Q8K4G5,0.1027345
Q8K4L3,0.296094
Q8K4Z3,0.045972
Q8QZR5,0.13374
Q8QZS1,0.036511
Q8QZT1,0.0421565
Q8QZY1,0.266797
Q8QZZ7,0.116162
Q8R001,0.154492
Q8R010,0.1603515
Q8R016,0.1006595
Q8R050,0.111096
Q8R081,0.211621
Q8R086,0.064465
Q8R0F8,0.034375
Q8R0N6,0.0756655
Q8R0P4,0.166455
Q8R0Y6,0.274609
Q8R104,0.072766
Q8R105,0.214062
Q8R123,0.1412475
Q8R127,0.032666
Q8R146,0.1163145
Q8R164,0.039899
Q8R1B4,0.276562
Q8R1F1,0.399609
Q8R1G2,0.060345
Q8R1I1,0.033582
Q8R1K4,0.061475
Q8R1Q8,0.187817
Q8R1S0,0.046582
Q8R1U1,0.455273
Q8R1X6,0.320508
Q8R2G4,0.1202515
Q8R2Q4,0.1272095
Q8R2U0,0.618359
Q8R2Y0,0.17085
Q8R2Y8,0.08598
Q8R361,0.386426
Q8R395,0.131299
Q8R3B1,0.08302
Q8R3F5,0.078137
Q8R3Q2,0.14668
Q8R3V5,0.232617
Q8R4N0,0.043958
Q8R4S0,0.338574
Q8R4X3,0.299023
Q8R5C5,0.143506
Q8R5H1,0.36543
Q8R5J9,0.131421
Q8VBT1,0.785352
Q8VBT9,0.280957
Q8VBV7,0.1308105
Q8VBW6,0.087354
Q8VC30,0.09187
Q8VCA8,0.0818605
Q8VCE1,0.17085
Q8VCF0,0.1988645
Q8VCG4,0.915234
Q8VCI5,0.504102
Q8VCL2,0.059277
Q8VCM4,0.11958
Q8VCM7,0.751172
Q8VCR7,0.1071595
Q8VCT3,0.085278
Q8VCT4,0.1970945
Q8VCW8,0.097607
Q8VD26,0.0447355
Q8VDC0,0.076489
Q8VDC1,1.194531
Q8VDD5,0.222852
Q8VDJ3,0.4599125
Q8VDM4,0.1984375
Q8VDM6,0.264355
Q8VDN2,0.075269
Q8VDP3,0.193066
Q8VDQ1,0.1446045
Q8VE22,0.109814
Q8VE38,0.0698975
Q8VE62,0.175732
Q8VE88,0.465039
Q8VE95,0.041913
Q8VEA4,0.050122
Q8VEE1,0.2222415
Q8VEH6,0.676953
Q8VEK3,0.195996
Q8VEM8,0.037793
Q8VH51,0.458203
Q8VHC3,0.307813
Q8VHE0,0.37666
Q8VHQ9,0.141797
Q8VHX6,0.16377
Q8VHY0,0.618359
Q8VI36,0.14668
Q8WTY4,0.263867
Q91UZ5,0.059766
Q91V16,0.072461
Q91V41,0.162061
Q91V61,0.134961
Q91V64,0.095166
Q91V76,0.114392
Q91V92,0.191357
Q91VD9,0.052747
Q91VI7,0.1545535
Q91VK1,0.17915
Q91VM9,0.053052
Q91VN4,0.041028
Q91VR2,0.0327725
Q91VR5,0.5349855
Q91VT4,0.0368315
Q91VW3,0.204785
Q91VW5,0.45332
Q91W50,64.030469
Q91W69,0.302441
Q91W89,0.110425
Q91WC0,0.841016
Q91WD5,0.045911
Q91WJ8,0.209424
Q91WK1,0.0700195
Q91WK5,0.043042
